# mu value:
1.414214
# num_x_vals
36
# x, INITIALPDFS_SAL5, SAL, ratio, DeltaPDFs
0.2, 0.182156, 0.114496, 1.59094, 0.0515938
0.3, 0.202659, 0.106447, 1.90385, 0.0439277
0.4, 0.206165, 0.0973483, 2.11781, 0.0964375
0.5, 0.196769, 0.0896619, 2.19456, 0.0596067
0.6, 0.176846, 0.0844964, 2.09295, 0.0516862
0.7, 0.14785, 0.0817073, 1.80951, 0.0450582
0.8, 0.110532, 0.079757, 1.38586, 0.0354943
0.9, 0.0645065, 0.0744999, 0.86586, 0.0218533
0.0001, 0.022995, 0.283905, 0.0809956, 0.504359
0.0002, 0.0204213, 0.254295, 0.0803057, 0.229616
0.0003, 0.019487, 0.238521, 0.0816992, 0.146293
0.0004, 0.0191019, 0.227991, 0.0837834, 0.107275
0.0005, 0.0189754, 0.220197, 0.0861746, 0.0851993
0.0006, 0.0189923, 0.214072, 0.0887193, 0.0713112
0.0007, 0.0190963, 0.209061, 0.0913434, 0.0619483
0.0008, 0.0192572, 0.204847, 0.0940076, 0.055361
0.0009, 0.0194566, 0.201229, 0.0966888, 0.0505735
0.001, 0.0196829, 0.198071, 0.0993731, 0.0470108
0.002, 0.0224751, 0.179264, 0.125374, 0.0360707
0.003, 0.0253878, 0.170026, 0.149317, 0.0358435
0.004, 0.0281796, 0.164408, 0.171401, 0.0370309
0.005, 0.0308337, 0.160672, 0.191905, 0.0384225
0.006, 0.0333618, 0.158079, 0.211045, 0.0397712
0.007, 0.0357789, 0.156246, 0.228991, 0.0410216
0.008, 0.0380983, 0.154952, 0.245872, 0.0421671
0.009, 0.0403315, 0.154058, 0.261795, 0.0432142
0.01, 0.0424878, 0.153469, 0.276849, 0.0441727
0.02, 0.0610829, 0.155717, 0.392268, 0.0505399
0.03, 0.0762929, 0.16332, 0.467138, 0.053764
0.04, 0.0894359, 0.172216, 0.519325, 0.0554685
0.05, 0.101102, 0.181272, 0.557735, 0.0562814
0.06, 0.111619, 0.190044, 0.587333, 0.0565153
0.07, 0.1212, 0.198336, 0.611087, 0.0563515
0.08, 0.129987, 0.206058, 0.630828, 0.0559016
0.09, 0.138085, 0.213177, 0.64775, 0.0552471
0.1, 0.145576, 0.219686, 0.662658, 0.0544288
0.2, 0.196777, 0.256165, 0.768164, 0.0428153
0.3, 0.220082, 0.26029, 0.845523, 0.0301679
0.4, 0.226045, 0.253919, 0.890225, 0.477627
0.5, 0.219893, 0.249712, 0.880586, 0.101089
0.6, 0.204538, 0.253343, 0.807355, 0.0742307
0.7, 0.18126, 0.264893, 0.684277, 0.0634406
0.8, 0.149503, 0.27861, 0.536603, 0.0526722
0.9, 0.104313, 0.278168, 0.375, 0.0380364
0.0001, 0.0214226, 0.0851616, 0.251552, 0.503428
0.0002, 0.018017, 0.0762688, 0.23623, 0.228067
0.0003, 0.016404, 0.0715268, 0.229341, 0.144092
0.0004, 0.0154237, 0.0683579, 0.225632, 0.104372
0.0005, 0.0147573, 0.0660099, 0.223562, 0.0815474
0.0006, 0.0142745, 0.0641625, 0.222475, 0.0668758
0.0007, 0.0139099, 0.0626492, 0.222029, 0.0567046
0.0008, 0.0136273, 0.0613753, 0.222032, 0.0492968
0.0009, 0.013404, 0.06028, 0.222363, 0.0436871
0.001, 0.0132253, 0.0593227, 0.222938, 0.0393093
0.002, 0.0125834, 0.0535831, 0.234839, 0.0215617
0.003, 0.0126912, 0.0507147, 0.250248, 0.0170116
0.004, 0.0130224, 0.0489328, 0.266129, 0.0153131
0.005, 0.0134446, 0.0477167, 0.28176, 0.0145951
0.006, 0.0139085, 0.0468442, 0.296909, 0.0142938
0.007, 0.0143913, 0.0462001, 0.3115, 0.0141921
0.008, 0.0148821, 0.0457187, 0.325515, 0.0141947
0.009, 0.0153746, 0.045358, 0.338962, 0.0142537
0.01, 0.0158653, 0.0450896, 0.351861, 0.0143439
0.02, 0.0204641, 0.0448852, 0.45592, 0.0154552
0.03, 0.0244822, 0.0463548, 0.528148, 0.0162108
0.04, 0.0280465, 0.0482758, 0.580963, 0.0166447
0.05, 0.0312562, 0.0503041, 0.621345, 0.0168623
0.06, 0.0341773, 0.052303, 0.653447, 0.0169305
0.07, 0.0368555, 0.0542093, 0.679874, 0.0168926
0.08, 0.0393238, 0.0559935, 0.702293, 0.0167767
0.09, 0.0416071, 0.0576418, 0.721822, 0.0166043
0.1, 0.0437262, 0.0591493, 0.739251, 0.016386
0.2, 0.0583272, 0.0674049, 0.865325, 0.013246
0.3, 0.0649752, 0.0678309, 0.9579, 0.00960417
0.4, 0.0665341, 0.0657376, 1.01212, 0.117708
0.5, 0.064444, 0.0642437, 1.00312, 0.0274444
0.6, 0.0595213, 0.0647464, 0.919299, 0.0206995
0.7, 0.0521526, 0.0672556, 0.775439, 0.017756
0.8, 0.0422533, 0.0703262, 0.600818, 0.0146115
0.9, 0.0286402, 0.0698726, 0.409891, 0.0102961
0.0001, 0.0207529, 1.31477e-07, 157845, 0.503065
0.0002, 0.0169952, 9.70047e-08, 175199, 0.227524
0.0003, 0.0150959, 8.05307e-08, 187455, 0.143393
0.0004, 0.0138651, 7.03011e-08, 197225, 0.103527
0.0005, 0.012972, 6.31354e-08, 205463, 0.0805617
0.0006, 0.0122797, 5.77491e-08, 212639, 0.0657508
0.0007, 0.011719, 5.35023e-08, 219037, 0.0554411
0.0008, 0.011251, 5.00442e-08, 224822, 0.0478952
0.0009, 0.0108514, 4.71563e-08, 230115, 0.0421476
0.001, 0.0105039, 4.46968e-08, 235003, 0.0376319
0.002, 0.00843883, 3.12022e-08, 270457, 0.0185366
0.003, 0.00739392, 2.52288e-08, 293075, 0.0127766
0.004, 0.00672019, 2.17413e-08, 309098, 0.0100451
0.005, 0.00623562, 1.94319e-08, 320896, 0.0084521
0.006, 0.00586451, 1.7787e-08, 329707, 0.00740269
0.007, 0.00556818, 1.65566e-08, 336312, 0.00665214
0.008, 0.00532491, 1.56061e-08, 341207, 0.00608503
0.009, 0.00512091, 1.48533e-08, 344766, 0.00563792
0.01, 0.00494702, 1.42455e-08, 347268, 0.00527381
0.02, 0.00402984, 1.16827e-08, 344941, 0.00346505
0.03, 0.00371012, 1.12024e-08, 331190, 0.00270377
0.04, 0.00360339, 1.12339e-08, 320760, 0.00224441
0.05, 0.00359941, 1.14305e-08, 314894, 0.00192414
0.06, 0.00365207, 1.16862e-08, 312512, 0.00168263
0.07, 0.00373795, 1.19235e-08, 313494, 0.00149114
0.08, 0.00384425, 1.2226e-08, 314433, 0.00133434
0.09, 0.00396274, 1.23606e-08, 320594, 0.00120193
0.1, 0.00408952, 1.28837e-08, 317418, 0.00108999
0.2, 0.00544548, 1.50907e-08, 360849, 0.000471536
0.3, 0.00697994, 1.68861e-08, 413355, 0.000216549
0.4, 0.00915021, 2.10291e-08, 435122, 9.47766e-05
0.5, 0.0123631, 2.9135e-08, 424340, 3.65872e-05
0.6, 0.0167751, 4.39938e-08, 381306, 1.10802e-05
0.7, 0.0221045, 5.79496e-08, 381443, 2.04423e-06
0.8, 0.0271009, 3.8224e-08, 709003, 4.52573e-08
0.9, 0.0272813, -9.03764e-08, -301864, 4.02358e-08
0.0001, -2.60209e-18, -4.01608e-31, 6.47917e+12, 5.60968e-17
0.0002, -1.64575e-18, -2.05366e-17, 0.0801373, 2.85533e-17
0.0003, -7.64498e-19, -1.27411e-17, 0.0600027, 1.90758e-17
0.0004, -8.67091e-19, -7.23561e-18, 0.119837, 6.15486e-18
0.0005, -2.15908e-18, -1.73951e-17, 0.12412, 2.66049e-18
0.0006, -1.73032e-18, -1.01457e-18, 1.70548, 2.57356e-18
0.0007, -4.43244e-19, -9.80296e-18, 0.0452154, 1.87008e-18
0.0008, -8.19259e-19, -1.5709e-17, 0.0521524, 2.36498e-18
0.0009, -1.00158e-18, -1.74524e-17, 0.0573891, 4.83665e-18
0.001, -1.73472e-18, -3.34847e-31, 5.18064e+12, 3.56635e-18
0.002, 5.05307e-20, -1.55548e-17, -0.00324856, 2.09501e-18
0.003, -6.26501e-20, -5.1828e-18, 0.0120881, 5.99178e-18
0.004, -2.1561e-18, -6.61897e-18, 0.325745, 4.41218e-18
0.005, -4.09096e-19, -5.23644e-18, 0.0781248, 3.30628e-18
0.006, -3.04272e-18, 1.61568e-18, -1.88325, 2.92568e-18
0.007, -5.09916e-19, -1.00663e-17, 0.0506558, 3.16036e-18
0.008, -9.64112e-19, -8.78819e-18, 0.109705, 1.71065e-18
0.009, -1.68346e-18, -8.70199e-18, 0.193457, 2.72497e-18
0.01, -1.73472e-18, -5.20417e-18, 0.333333, 2.97712e-18
0.02, -3.44341e-18, -1.04634e-17, 0.32909, 3.09893e-18
0.03, -4.66567e-18, -6.7515e-18, 0.691057, 5.10694e-18
0.04, -6.23487e-18, 3.94974e-18, -1.57855, 5.11643e-18
0.05, -3.53637e-18, -8.69124e-18, 0.406889, 3.57205e-18
0.06, -7.23755e-18, 5.14407e-18, -1.40697, 8.82721e-18
0.07, 4.36338e-19, -9.72588e-18, -0.0448636, 8.27748e-18
0.08, -9.93377e-18, -1.31462e-17, 0.755637, 5.16122e-18
0.09, -5.43983e-18, -1.30125e-17, 0.418047, 4.86446e-18
0.1, -3.46945e-18, -5.20417e-18, 0.666667, 9.82266e-18
0.2, -8.61878e-18, -1.72626e-17, 0.499276, 5.75122e-18
0.3, -3.46958e-18, -1.54913e-17, 0.223969, 7.13192e-18
0.4, -5.06676e-18, 1.35001e-18, -3.75312, 1.02761e-17
0.5, 1.60318e-19, -1.61134e-17, -0.00994932, 8.27438e-18
0.6, -9.60269e-18, -2.10385e-17, 0.456435, 7.88212e-18
0.7, -1.0454e-17, -8.90364e-18, 1.17413, 7.91884e-18
0.8, 1.58461e-19, -1.60659e-17, -0.00986321, 1.00333e-17
0.9, -6.86657e-18, -7.46595e-18, 0.919719, 4.99281e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
