# mu value:
3.162278
# num_x_vals
36
# x, INITIALPDFS_SAL3, SAL, ratio, DeltaPDFs
0.0002, 0.192713, 0.398839, 0.483185, 26.3443
0.0003, 0.184303, 0.358487, 0.514115, 13.8458
0.0004, 0.179322, 0.33317, 0.538228, 8.76478
0.0005, 0.176022, 0.315186, 0.558469, 6.14685
0.0006, 0.173693, 0.301461, 0.576169, 4.6005
0.0007, 0.17198, 0.290476, 0.592063, 3.59827
0.0008, 0.170689, 0.281395, 0.60658, 2.90858
0.0009, 0.169698, 0.273701, 0.620013, 2.41048
0.001, 0.16893, 0.267055, 0.632567, 2.03701
0.002, 0.166709, 0.22835, 0.730057, 0.670782
0.003, 0.167735, 0.209218, 0.801726, 0.349026
0.004, 0.169531, 0.197005, 0.860543, 0.219377
0.005, 0.171545, 0.188261, 0.911205, 0.153375
0.006, 0.173595, 0.181574, 0.956058, 0.114979
0.007, 0.175614, 0.176229, 0.99651, 0.0905448
0.008, 0.177573, 0.171828, 1.03343, 0.0740783
0.009, 0.179463, 0.168122, 1.06746, 0.0624545
0.01, 0.181282, 0.164945, 1.09904, 0.0539455
0.02, 0.196109, 0.147373, 1.3307, 0.0251123
0.03, 0.206777, 0.139851, 1.47855, 0.0184847
0.04, 0.21493, 0.135766, 1.5831, 0.0157613
0.05, 0.221374, 0.133277, 1.66101, 0.0148243
0.06, 0.226562, 0.131637, 1.72111, 0.0149622
0.07, 0.230779, 0.130476, 1.76875, 0.0157303
0.08, 0.234215, 0.129595, 1.80729, 0.0168291
0.09, 0.237003, 0.128868, 1.83911, 0.0180758
0.1, 0.239257, 0.128255, 1.86548, 0.0193657
0.2, 0.243334, 0.121953, 1.99531, 0.0291704
0.3, 0.230233, 0.114454, 2.01157, 0.0328981
0.4, 0.209983, 0.108696, 1.93185, 0.0326306
0.5, 0.186936, 0.106605, 1.75354, 0.0296969
0.6, 0.163208, 0.108366, 1.50609, 0.0249244
0.7, 0.139397, 0.112082, 1.24371, 0.0189141
0.8, 0.113927, 0.113057, 1.00769, 0.0122009
0.9, 0.0797136, 0.0990309, 0.804937, 0.00541147
0.0001, 0.210946, 0.48409, 0.435757, 79.089
0.0002, 0.192805, 0.399631, 0.482457, 26.3443
0.0003, 0.184438, 0.359615, 0.512876, 13.8458
0.0004, 0.179498, 0.334621, 0.536422, 8.76478
0.0005, 0.176239, 0.316949, 0.55605, 6.14685
0.0006, 0.173951, 0.303529, 0.573096, 4.6005
0.0007, 0.172279, 0.292843, 0.5883, 3.59827
0.0008, 0.171029, 0.284056, 0.602096, 2.90858
0.0009, 0.170079, 0.276651, 0.614777, 2.41048
0.001, 0.169351, 0.27029, 0.626551, 2.03701
0.002, 0.167521, 0.234288, 0.715024, 0.670782
0.003, 0.16893, 0.217681, 0.776047, 0.349026
0.004, 0.171102, 0.207878, 0.823087, 0.219377
0.005, 0.173485, 0.201458, 0.861146, 0.153375
0.006, 0.175901, 0.197024, 0.892788, 0.114979
0.007, 0.17828, 0.193872, 0.919574, 0.0905448
0.008, 0.180596, 0.191612, 0.942506, 0.0740783
0.009, 0.182838, 0.189999, 0.962311, 0.0624545
0.01, 0.185006, 0.188873, 0.979526, 0.0539455
0.02, 0.203157, 0.189976, 1.06938, 0.0251123
0.03, 0.216896, 0.198658, 1.09181, 0.0184847
0.04, 0.227909, 0.208915, 1.09092, 0.0157613
0.05, 0.237028, 0.219238, 1.08115, 0.0148243
0.06, 0.244727, 0.229099, 1.06822, 0.0149622
0.07, 0.251309, 0.238293, 1.05462, 0.0157303
0.08, 0.256977, 0.246752, 1.04144, 0.0168291
0.09, 0.261875, 0.254454, 1.02917, 0.0180758
0.1, 0.266139, 0.261483, 1.01781, 0.0193657
0.2, 0.286423, 0.301154, 0.951082, 0.0291704
0.3, 0.287362, 0.312658, 0.919095, 0.0328981
0.4, 0.283875, 0.321608, 0.882673, 0.0326306
0.5, 0.282966, 0.339884, 0.832537, 0.0296969
0.6, 0.287012, 0.369949, 0.775816, 0.0249244
0.7, 0.293823, 0.405019, 0.725455, 0.0189141
0.8, 0.29262, 0.426594, 0.685945, 0.0122009
0.9, 0.249087, 0.385461, 0.646205, 0.00541147
0.0001, 0.183866, 0.292691, 0.628194, 79.0937
0.0002, 0.159807, 0.227955, 0.701046, 26.3494
0.0003, 0.147397, 0.198368, 0.743049, 13.8512
0.0004, 0.139292, 0.180285, 0.772624, 8.77037
0.0005, 0.133394, 0.167691, 0.795478, 6.15256
0.0006, 0.128823, 0.158233, 0.814131, 4.60629
0.0007, 0.125125, 0.150764, 0.829939, 3.60411
0.0008, 0.122047, 0.144662, 0.843666, 2.91446
0.0009, 0.119426, 0.139545, 0.855821, 2.41638
0.001, 0.117155, 0.135167, 0.866748, 2.04292
0.002, 0.103946, 0.110518, 0.940531, 0.676462
0.003, 0.0975879, 0.098978, 0.985955, 0.354186
0.004, 0.0936857, 0.0919041, 1.01938, 0.223897
0.005, 0.0910095, 0.0870166, 1.04589, 0.157197
0.006, 0.0890525, 0.0834017, 1.06775, 0.11808
0.007, 0.0875585, 0.0806055, 1.08626, 0.0929204
0.008, 0.0863855, 0.0783783, 1.10216, 0.0757443
0.009, 0.0854444, 0.0765644, 1.11598, 0.0634382
0.01, 0.084677, 0.0750623, 1.12809, 0.0542818
0.02, 0.081408, 0.0681729, 1.19414, 0.021348
0.03, 0.0809207, 0.0667487, 1.21232, 0.0131082
0.04, 0.081176, 0.0669938, 1.21169, 0.00912676
0.05, 0.0816787, 0.067901, 1.20291, 0.00665225
0.06, 0.0822531, 0.0690782, 1.19072, 0.00499123
0.07, 0.0828244, 0.0703423, 1.17745, 0.00393207
0.08, 0.0833595, 0.0716022, 1.1642, 0.00341519
0.09, 0.0838396, 0.0728014, 1.15162, 0.00336566
0.1, 0.0842702, 0.0739449, 1.13964, 0.00363267
0.2, 0.0855536, 0.0803317, 1.065, 0.00777498
0.3, 0.0835575, 0.0815685, 1.02438, 0.00949947
0.4, 0.0808055, 0.0828226, 0.975645, 0.00965905
0.5, 0.0787766, 0.0867091, 0.908516, 0.0088704
0.6, 0.0779961, 0.0937048, 0.83236, 0.00746914
0.7, 0.0779196, 0.102052, 0.76353, 0.00567359
0.8, 0.0758959, 0.107101, 0.708639, 0.00366044
0.9, 0.0634362, 0.0965447, 0.657065, 0.00162345
0.0001, 0.17233, 0.210757, 0.817668, 79.0957
0.0002, 0.145796, 0.154558, 0.943308, 26.3517
0.0003, 0.131714, 0.129521, 1.01693, 13.8535
0.0004, 0.122313, 0.114479, 1.06843, 8.77278
0.0005, 0.115343, 0.104139, 1.10759, 6.15502
0.0006, 0.109852, 0.0964559, 1.13888, 4.60879
0.0007, 0.105344, 0.0904409, 1.16478, 3.60664
0.0008, 0.10154, 0.0855646, 1.18671, 2.91701
0.0009, 0.0982608, 0.0815026, 1.20562, 2.41895
0.001, 0.0953864, 0.0780468, 1.22217, 2.0455
0.002, 0.07786, 0.0589777, 1.32016, 0.679026
0.003, 0.0687201, 0.0502966, 1.3663, 0.356645
0.004, 0.0627512, 0.0450613, 1.39257, 0.226224
0.005, 0.0584351, 0.0414858, 1.40855, 0.159383
0.006, 0.0551254, 0.0388658, 1.41835, 0.120128
0.007, 0.0524866, 0.0368553, 1.42412, 0.0948381
0.008, 0.0503275, 0.0352661, 1.42708, 0.0775409
0.009, 0.0485257, 0.0339816, 1.428, 0.0651248
0.01, 0.0469993, 0.032926, 1.42742, 0.0558703
0.02, 0.039299, 0.0283293, 1.38722, 0.0225588
0.03, 0.0371015, 0.0277713, 1.33597, 0.01458
0.04, 0.0368316, 0.0285036, 1.29217, 0.0110281
0.05, 0.0374636, 0.0297939, 1.25743, 0.00894938
0.06, 0.0385723, 0.0313517, 1.23031, 0.00754399
0.07, 0.0399456, 0.0330376, 1.2091, 0.00650832
0.08, 0.0414697, 0.0347792, 1.19237, 0.00570444
0.09, 0.0430708, 0.0365275, 1.17913, 0.00505682
0.1, 0.044729, 0.0382892, 1.16819, 0.00452083
0.2, 0.061022, 0.0542505, 1.12482, 0.00184186
0.3, 0.077826, 0.0696914, 1.11672, 0.000848683
0.4, 0.0993346, 0.0891178, 1.11464, 0.000377456
0.5, 0.128453, 0.115493, 1.11221, 0.000147701
0.6, 0.165281, 0.149233, 1.10754, 4.56443e-05
0.7, 0.205999, 0.18718, 1.10054, 9.03435e-06
0.8, 0.23829, 0.218543, 1.09036, 5.46523e-07
0.9, 0.225833, 0.210512, 1.07278, 7.80938e-08
0.0001, -3.46945e-17, -3.46945e-17, 1, 7.1089e-15
0.0002, -3.48295e-18, -1.43228e-17, 0.243176, 5.21707e-15
0.0003, -6.4667e-18, -3.4043e-18, 1.89957, 1.57586e-15
0.0004, -9.46962e-18, -2.26604e-17, 0.417893, 1.12068e-15
0.0005, -6.881e-18, -1.04833e-17, 0.656379, 5.64615e-16
0.0006, -4.7705e-18, -3.22455e-17, 0.147943, 5.02771e-16
0.0007, -1.71576e-17, -1.16636e-17, 1.47105, 4.86914e-16
0.0008, -1.43988e-17, -8.96465e-18, 1.60618, 3.99605e-17
0.0009, -1.67707e-17, -1.41338e-17, 1.18657, 2.05933e-16
0.001, -1.38778e-17, -8.56763e-31, 1.61979e+13, 1.30969e-17
0.002, -1.07354e-17, -6.98277e-18, 1.53742, 5.71591e-17
0.003, -7.69757e-18, -1.07864e-17, 0.713638, 2.63883e-17
0.004, -1.98801e-17, -3.73946e-18, 5.31631, 1.67487e-17
0.005, -6.96393e-18, -1.40016e-17, 0.497367, 1.75503e-17
0.006, -1.33526e-17, -1.30105e-18, 10.2629, 1.12204e-17
0.007, -2.1269e-17, -1.37658e-17, 1.54506, 1.12893e-17
0.008, -9.53923e-18, -1.17012e-17, 0.815236, 1.09026e-17
0.009, -4.14939e-18, -2.04994e-17, 0.202415, 3.31616e-18
0.01, -6.93889e-18, -1.38778e-17, 0.5, 1.06782e-17
0.02, -3.88163e-18, -1.22173e-17, 0.317715, 9.39242e-18
0.03, -1.39565e-17, -1.08096e-17, 1.29112, 2.46027e-18
0.04, -9.85778e-18, -5.59435e-18, 1.76209, 7.29474e-18
0.05, -1.39977e-17, -1.54822e-17, 0.904116, 6.53055e-18
0.06, -1.04281e-17, -1.22461e-17, 0.851541, 9.8268e-18
0.07, -1.49423e-17, -1.44466e-17, 1.03431, 7.26331e-18
0.08, -1.64312e-18, -2.93112e-18, 0.560575, 8.73366e-18
0.09, -1.20739e-17, -1.01741e-17, 1.18673, 8.85692e-18
0.1, -1.04083e-17, -2.08167e-17, 0.5, 8.67362e-18
0.2, -7.58219e-18, -8.4153e-18, 0.901, 5.9995e-18
0.3, -1.50907e-17, -1.3716e-17, 1.10022, 7.06271e-18
0.4, -5.71981e-18, -1.37465e-17, 0.416091, 6.6228e-18
0.5, -1.07175e-17, -2.0344e-17, 0.526815, 7.09575e-18
0.6, -3.78078e-17, -2.38953e-17, 1.58223, 4.05366e-17
0.7, 5.28649e-18, -2.67466e-17, -0.197651, 6.01408e-18
0.8, -2.14e-17, -1.68065e-17, 1.27332, 2.77942e-17
0.9, -9.20067e-18, -2.57188e-17, 0.357741, 5.96421e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
