# mu value:
3.162278
# num_x_vals
36
# x, INITIALPDFS_SAL4, SAL, ratio, DeltaPDFs
0.2, 0.216416, 0.300815, 0.719431, 0.0489372
0.3, 0.241464, 0.311569, 0.774994, 0.0388716
0.4, 0.253448, 0.313856, 0.80753, 0.0345874
0.5, 0.261021, 0.321111, 0.812869, 0.0345917
0.6, 0.271148, 0.339549, 0.798555, 0.037086
0.7, 0.287728, 0.368255, 0.781329, 0.0408995
0.8, 0.313265, 0.401166, 0.780886, 0.0452873
0.9, 0.342659, 0.418661, 0.818464, 0.0480892
0.0001, 0.121842, 0.17919, 0.679958, 23.5626
0.0002, 0.101529, 0.142052, 0.714734, 9.29805
0.0003, 0.0912376, 0.12508, 0.729432, 5.39688
0.0004, 0.0845843, 0.114712, 0.737365, 3.66699
0.0005, 0.0797761, 0.107494, 0.742144, 2.71719
0.0006, 0.0760684, 0.102078, 0.745199, 2.12723
0.0007, 0.0730818, 0.0978041, 0.747226, 1.72882
0.0008, 0.070604, 0.0943163, 0.748587, 1.44469
0.0009, 0.0685006, 0.0913948, 0.749502, 1.23304
0.001, 0.0666829, 0.0888978, 0.750107, 1.06995
0.002, 0.0562004, 0.0749406, 0.749932, 0.420563
0.003, 0.0512301, 0.0685333, 0.747521, 0.243481
0.004, 0.048223, 0.0646996, 0.745336, 0.165289
0.005, 0.0461946, 0.0621253, 0.743572, 0.122615
0.006, 0.0447406, 0.0602832, 0.742173, 0.0963254
0.007, 0.0436569, 0.0589112, 0.741062, 0.0787634
0.008, 0.0428303, 0.0578653, 0.740173, 0.06641
0.009, 0.0421901, 0.0570555, 0.739457, 0.0573617
0.01, 0.0416896, 0.0564232, 0.738874, 0.0505283
0.02, 0.0402592, 0.0546653, 0.736467, 0.0264805
0.03, 0.0411145, 0.0558483, 0.736181, 0.022204
0.04, 0.0425875, 0.0578071, 0.736718, 0.0208812
0.05, 0.0442614, 0.0599806, 0.737929, 0.0202225
0.06, 0.0459833, 0.0621586, 0.739774, 0.0197417
0.07, 0.0476859, 0.0642489, 0.742205, 0.0193092
0.08, 0.0493377, 0.0662105, 0.745164, 0.0188864
0.09, 0.0509214, 0.0680233, 0.748588, 0.0184627
0.1, 0.0524377, 0.0696909, 0.752432, 0.0180347
0.2, 0.0634606, 0.0790899, 0.802385, 0.0140522
0.3, 0.0687813, 0.080792, 0.851339, 0.0114116
0.4, 0.070894, 0.0806724, 0.878789, 0.0102288
0.5, 0.0717852, 0.0819439, 0.876029, 0.0100268
0.6, 0.0731579, 0.086102, 0.849665, 0.0103548
0.7, 0.0759965, 0.0928906, 0.818129, 0.010972
0.8, 0.0809704, 0.100784, 0.803408, 0.0117471
0.9, 0.0868839, 0.104875, 0.828455, 0.0121873
0.0001, 0.121047, 0.0962878, 1.25714, 23.5632
0.0002, 0.100368, 0.0678096, 1.48015, 9.2989
0.0003, 0.0897929, 0.0554598, 1.61906, 5.39789
0.0004, 0.0828994, 0.0481827, 1.72052, 3.66813
0.0005, 0.0778795, 0.0432588, 1.80032, 2.71844
0.0006, 0.0739806, 0.0396496, 1.86586, 2.12857
0.0007, 0.0708186, 0.0368581, 1.92139, 1.73024
0.0008, 0.068178, 0.0346201, 1.96932, 1.44619
0.0009, 0.0659222, 0.032775, 2.01135, 1.23462
0.001, 0.0639608, 0.0312204, 2.04868, 1.07159
0.002, 0.0523427, 0.0229732, 2.27842, 0.422619
0.003, 0.0465373, 0.0195, 2.38652, 0.245727
0.004, 0.0428549, 0.017555, 2.44118, 0.167585
0.005, 0.0402552, 0.0163276, 2.46547, 0.12486
0.006, 0.0383046, 0.0155049, 2.47049, 0.0984378
0.007, 0.0367814, 0.0149356, 2.46267, 0.0806761
0.008, 0.035561, 0.0145388, 2.44594, 0.068068
0.009, 0.0345643, 0.0142648, 2.42305, 0.058719
0.01, 0.0337388, 0.0140818, 2.39591, 0.0515472
0.02, 0.0301244, 0.014529, 2.0734, 0.0233999
0.03, 0.0298319, 0.0164033, 1.81865, 0.0157814
0.04, 0.0306801, 0.0186518, 1.64489, 0.012293
0.05, 0.03205, 0.0210099, 1.52547, 0.0102625
0.06, 0.0336845, 0.0233781, 1.44085, 0.00890777
0.07, 0.035454, 0.025711, 1.37894, 0.0079202
0.08, 0.037288, 0.027987, 1.33234, 0.00715812
0.09, 0.0391383, 0.0301902, 1.29639, 0.00654413
0.1, 0.040998, 0.032332, 1.26803, 0.00603315
0.2, 0.0574017, 0.049782, 1.15306, 0.00323336
0.3, 0.0701677, 0.0623993, 1.12449, 0.00184335
0.4, 0.082513, 0.0740555, 1.1142, 0.000987648
0.5, 0.098058, 0.0883769, 1.10954, 0.000471732
0.6, 0.120394, 0.108824, 1.10632, 0.000189829
0.7, 0.151669, 0.137596, 1.10227, 5.86885e-05
0.8, 0.193297, 0.17626, 1.09666, 1.17868e-05
0.9, 0.241867, 0.222304, 1.088, 1.14743e-06
0.0001, -1.04083e-17, -2.77556e-17, 0.375, 2.66562e-15
0.0002, -7.07906e-18, -4.1881e-17, 0.169028, 8.83261e-16
0.0003, -5.80172e-18, -2.76478e-17, 0.209844, 7.57845e-16
0.0004, -1.94216e-18, -1.02924e-17, 0.188699, 2.82541e-16
0.0005, -5.25509e-18, -3.4984e-18, 1.50214, 1.67563e-16
0.0006, -6.50525e-19, -3.33609e-18, 0.194997, 6.23145e-18
0.0007, -6.8441e-18, -3.89087e-18, 1.75902, 2.54712e-16
0.0008, -5.73494e-18, -1.83551e-18, 3.12443, 4.04605e-17
0.0009, -5.57438e-18, -1.74394e-17, 0.319644, 9.77309e-17
0.001, -1.73472e-18, -1.38778e-17, 0.125, 5.66066e-17
0.002, -5.31553e-18, -1.05801e-17, 0.502409, 4.85691e-17
0.003, -8.40013e-18, -8.53414e-18, 0.984297, 2.79868e-17
0.004, -6.23662e-18, -1.58801e-17, 0.392731, 1.52295e-17
0.005, -7.89821e-18, -1.22249e-17, 0.646076, 2.30881e-17
0.006, -5.67778e-18, -2.21995e-18, 2.55761, 7.68164e-18
0.007, -2.98271e-18, -1.56879e-17, 0.190128, 1.06909e-17
0.008, -3.10251e-19, -7.02755e-18, 0.0441478, 7.20034e-18
0.009, -5.94698e-18, -1.10663e-17, 0.537395, 7.14134e-18
0.01, -8.67362e-18, -1.56125e-17, 0.555556, 5.68767e-18
0.02, -4.51337e-18, -7.05292e-18, 0.639929, 5.22698e-18
0.03, -7.97652e-18, -6.14753e-18, 1.29752, 4.67324e-18
0.04, -6.48397e-18, -1.02143e-17, 0.634796, 6.11748e-18
0.05, 1.71141e-20, -6.84166e-18, -0.00250146, 4.21666e-18
0.06, -4.09873e-18, -4.33715e-18, 0.945029, 5.57308e-18
0.07, -5.4703e-18, -1.15166e-17, 0.474993, 5.94404e-18
0.08, -1.9877e-18, -1.49369e-17, 0.133073, 9.58715e-18
0.09, -3.55369e-18, -1.64749e-17, 0.215703, 1.00775e-17
0.1, -8.67362e-18, -2.08167e-17, 0.416667, 8.31944e-18
0.2, -1.37681e-17, -7.93663e-18, 1.73476, 7.03718e-18
0.3, -5.484e-18, -1.98532e-17, 0.276228, 5.20195e-18
0.4, -6.58382e-18, -5.12322e-18, 1.28509, 1.00471e-17
0.5, -1.71668e-17, -1.40081e-17, 1.22549, 8.75135e-18
0.6, -6.35286e-18, -3.70446e-17, 0.171492, 2.15037e-17
0.7, -2.0943e-17, -5.76269e-18, 3.63424, 6.50955e-18
0.8, 2.6961e-18, -5.67093e-18, -0.475425, 2.44267e-17
0.9, -2.261e-17, -1.08866e-17, 2.07687, 1.2111e-17
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
