# mu value:
4.472136
# num_x_vals
36
# x, INITIALPDFS_SAL4, SAL, ratio, DeltaPDFs
0.0002, 0.274075, 0.471544, 0.581229, 1.43109
0.0003, 0.246037, 0.419914, 0.585922, 0.914154
0.0004, 0.22814, 0.38772, 0.588415, 0.667577
0.0005, 0.215353, 0.364955, 0.590082, 0.524949
0.0006, 0.205597, 0.347647, 0.591396, 0.432749
0.0007, 0.197816, 0.333835, 0.592555, 0.368512
0.0008, 0.191421, 0.322449, 0.593648, 0.321511
0.0009, 0.186043, 0.312824, 0.594721, 0.285761
0.001, 0.181437, 0.304528, 0.595798, 0.257744
0.002, 0.155904, 0.256549, 0.607695, 0.142058
0.003, 0.144763, 0.233063, 0.621135, 0.110625
0.004, 0.138565, 0.218153, 0.635172, 0.097753
0.005, 0.13475, 0.207517, 0.649344, 0.0914046
0.006, 0.13229, 0.199403, 0.663432, 0.0879084
0.007, 0.130676, 0.192929, 0.677331, 0.0858321
0.008, 0.129632, 0.187605, 0.690984, 0.0845371
0.009, 0.128987, 0.183125, 0.704363, 0.0836975
0.01, 0.128631, 0.179287, 0.717458, 0.0831364
0.02, 0.131703, 0.158029, 0.833408, 0.0816973
0.03, 0.137992, 0.148831, 0.927172, 0.0809555
0.04, 0.14445, 0.143739, 1.00495, 0.0797911
0.05, 0.150525, 0.140564, 1.07086, 0.0782996
0.06, 0.1561, 0.138419, 1.12773, 0.0765949
0.07, 0.161169, 0.136867, 1.17756, 0.0747577
0.08, 0.165757, 0.135673, 1.22175, 0.0728411
0.09, 0.169896, 0.134689, 1.2614, 0.0708833
0.1, 0.17365, 0.133867, 1.29719, 0.068902
0.2, 0.1945, 0.126648, 1.53576, 0.0506856
0.3, 0.196978, 0.119541, 1.6478, 0.0374086
0.4, 0.190355, 0.115075, 1.65418, 0.0289806
0.5, 0.179427, 0.114901, 1.56158, 0.0240215
0.6, 0.16669, 0.118841, 1.40263, 0.0208229
0.7, 0.152624, 0.124461, 1.22628, 0.0181063
0.8, 0.134875, 0.126139, 1.06926, 0.0152799
0.9, 0.103609, 0.109609, 0.945266, 0.0119488
0.0001, 0.330384, 0.581641, 0.568021, 3.10451
0.0002, 0.274285, 0.472556, 0.580428, 1.43108
0.0003, 0.246338, 0.421343, 0.58465, 0.914134
0.0004, 0.228529, 0.389544, 0.586658, 0.66755
0.0005, 0.215828, 0.367161, 0.58783, 0.524914
0.0006, 0.206156, 0.350224, 0.588641, 0.432706
0.0007, 0.198458, 0.336775, 0.589291, 0.36846
0.0008, 0.192146, 0.325744, 0.58987, 0.321449
0.0009, 0.186849, 0.316467, 0.590423, 0.28569
0.001, 0.182323, 0.308512, 0.590976, 0.257662
0.002, 0.157561, 0.263742, 0.597408, 0.141852
0.003, 0.147155, 0.243212, 0.605048, 0.110279
0.004, 0.141666, 0.231101, 0.613008, 0.0972665
0.005, 0.138543, 0.223143, 0.62087, 0.0907823
0.006, 0.13676, 0.217612, 0.628456, 0.087156
0.007, 0.13581, 0.213641, 0.635691, 0.0849546
0.008, 0.135417, 0.210751, 0.642548, 0.083539
0.009, 0.135414, 0.208642, 0.649026, 0.0825825
0.01, 0.135691, 0.207119, 0.655136, 0.0819077
0.02, 0.144691, 0.206698, 0.700015, 0.0794534
0.03, 0.156357, 0.215305, 0.726215, 0.0778338
0.04, 0.167771, 0.225822, 0.742933, 0.0758823
0.05, 0.17845, 0.236494, 0.754564, 0.0736747
0.06, 0.188324, 0.246713, 0.763331, 0.0713136
0.07, 0.197424, 0.25625, 0.770435, 0.0688721
0.08, 0.205807, 0.26503, 0.776543, 0.0663988
0.09, 0.213522, 0.273029, 0.782052, 0.0639288
0.1, 0.220684, 0.280349, 0.787176, 0.0614669
0.2, 0.268588, 0.322599, 0.832573, 0.0404735
0.3, 0.293433, 0.338054, 0.868007, 0.0282544
0.4, 0.312087, 0.353092, 0.883869, 0.0253268
0.5, 0.333287, 0.379163, 0.879008, 0.0283495
0.6, 0.359986, 0.417541, 0.862158, 0.0333753
0.7, 0.388396, 0.459406, 0.84543, 0.0382815
0.8, 0.40335, 0.48257, 0.835838, 0.0418083
0.9, 0.358134, 0.429796, 0.833264, 0.0409029
0.0001, 0.325823, 0.392522, 0.830074, 3.10335
0.0002, 0.267806, 0.302824, 0.884365, 1.4292
0.0003, 0.238382, 0.261829, 0.910449, 0.911548
0.0004, 0.219322, 0.236782, 0.926264, 0.664237
0.0005, 0.205517, 0.219344, 0.93696, 0.520855
0.0006, 0.194843, 0.206254, 0.944679, 0.427886
0.0007, 0.186223, 0.195918, 0.950511, 0.362866
0.0008, 0.17905, 0.187478, 0.955045, 0.315071
0.0009, 0.172943, 0.180401, 0.958656, 0.278522
0.001, 0.16765, 0.174347, 0.961585, 0.2497
0.002, 0.136652, 0.140279, 0.974144, 0.12621
0.003, 0.121415, 0.124316, 0.976665, 0.0881155
0.004, 0.111825, 0.114503, 0.976612, 0.0698924
0.005, 0.105071, 0.107696, 0.975627, 0.0592874
0.006, 0.0999921, 0.102635, 0.974253, 0.0523748
0.007, 0.0960019, 0.0986952, 0.97271, 0.0475125
0.008, 0.0927735, 0.0955348, 0.971096, 0.0439153
0.009, 0.0901012, 0.0929396, 0.96946, 0.0411464
0.01, 0.0878499, 0.0907705, 0.967825, 0.0389486
0.02, 0.0764075, 0.0801918, 0.952809, 0.0292311
0.03, 0.0725233, 0.0771153, 0.940453, 0.0259037
0.04, 0.0710746, 0.0763859, 0.930468, 0.0240359
0.05, 0.0707054, 0.0766391, 0.922576, 0.0227038
0.06, 0.0708844, 0.0773423, 0.916502, 0.0216203
0.07, 0.0713579, 0.0782447, 0.911983, 0.020672
0.08, 0.0719929, 0.0792186, 0.908788, 0.0198078
0.09, 0.0727066, 0.080186, 0.906724, 0.0190027
0.1, 0.07348, 0.0811446, 0.905544, 0.0182346
0.2, 0.0799567, 0.086766, 0.921521, 0.0122243
0.3, 0.0836558, 0.0884314, 0.945997, 0.00871025
0.4, 0.0865462, 0.0909321, 0.951768, 0.00751836
0.5, 0.0902618, 0.0966182, 0.934212, 0.00789863
0.6, 0.0953785, 0.10561, 0.90312, 0.00890516
0.7, 0.100923, 0.115614, 0.872924, 0.00994802
0.8, 0.103147, 0.121049, 0.852104, 0.0106737
0.9, 0.0904752, 0.107597, 0.840874, 0.0103148
0.0001, 0.323984, 0.311617, 1.03969, 3.10291
0.0002, 0.265248, 0.230351, 1.15149, 1.42858
0.0003, 0.235287, 0.193854, 1.21373, 0.910759
0.0004, 0.215788, 0.171816, 1.25592, 0.663302
0.0005, 0.201602, 0.156611, 1.28728, 0.519785
0.0006, 0.190592, 0.145279, 1.3119, 0.426688
0.0007, 0.181667, 0.136388, 1.33199, 0.361544
0.0008, 0.174216, 0.129165, 1.34878, 0.313631
0.0009, 0.167852, 0.123139, 1.36311, 0.276966
0.001, 0.162318, 0.118004, 1.37553, 0.248033
0.002, 0.129511, 0.0895397, 1.44641, 0.123554
0.003, 0.113034, 0.076502, 1.47752, 0.0846312
0.004, 0.102496, 0.0686136, 1.49381, 0.0656885
0.005, 0.0949772, 0.0632137, 1.50248, 0.0544469
0.006, 0.0892643, 0.0592494, 1.50658, 0.0469636
0.007, 0.0847371, 0.0562022, 1.50772, 0.0415838
0.008, 0.0810481, 0.0537894, 1.50677, 0.0375143
0.009, 0.0779769, 0.0518356, 1.50431, 0.0343116
0.01, 0.0753778, 0.050227, 1.50074, 0.0317133
0.02, 0.0621173, 0.0431249, 1.44041, 0.0192071
0.03, 0.0579188, 0.0421073, 1.37551, 0.0143472
0.04, 0.0568366, 0.0430306, 1.32084, 0.011594
0.05, 0.0572108, 0.0447938, 1.27721, 0.00976366
0.06, 0.0583632, 0.0469617, 1.24278, 0.00843242
0.07, 0.0599578, 0.0493263, 1.21554, 0.00740551
0.08, 0.0618139, 0.0517791, 1.1938, 0.00658202
0.09, 0.0638152, 0.0542494, 1.17633, 0.00590172
0.1, 0.0659336, 0.0567435, 1.16196, 0.00532764
0.2, 0.0874504, 0.0794152, 1.10118, 0.00225387
0.3, 0.11007, 0.101235, 1.08727, 0.00101795
0.4, 0.138725, 0.12812, 1.08277, 0.000436733
0.5, 0.176788, 0.163776, 1.07945, 0.000169482
0.6, 0.223954, 0.208371, 1.07478, 5.89805e-05
0.7, 0.274849, 0.257266, 1.06834, 1.90236e-05
0.8, 0.313355, 0.295808, 1.05932, 4.96357e-06
0.9, 0.294019, 0.281514, 1.04442, 2.60457e-07
0.0001, -5.55112e-17, -4.85723e-17, 1.14286, 3.93939e-16
0.0002, -3.40735e-17, -3.46014e-17, 0.984745, 3.33665e-17
0.0003, -2.6552e-18, -2.95042e-17, 0.0899939, 1.00455e-16
0.0004, -1.74091e-17, -4.04071e-17, 0.430842, 7.79611e-17
0.0005, 1.35884e-19, -3.47384e-17, -0.00391164, 3.33273e-17
0.0006, -2.08977e-17, -2.72221e-17, 0.767674, 2.58225e-17
0.0007, -3.22108e-17, -2.8626e-17, 1.12523, 4.06166e-17
0.0008, -1.03521e-17, -1.16229e-17, 0.890669, 2.10347e-17
0.0009, -1.99452e-17, -1.67446e-17, 1.19114, 1.84681e-17
0.001, -2.77556e-17, -4.16334e-17, 0.666667, 1.55401e-17
0.002, -3.54079e-18, -1.20624e-18, 2.9354, 1.45617e-17
0.003, -6.16739e-18, 1.4297e-19, -43.1377, 1.34519e-17
0.004, -1.42568e-17, -1.69971e-17, 0.838777, 1.02013e-17
0.005, -1.38141e-17, -7.00122e-18, 1.9731, 5.1784e-18
0.006, -2.96449e-18, -1.96417e-17, 0.150928, 8.88282e-18
0.007, -8.77069e-18, -7.54652e-18, 1.16222, 1.19877e-17
0.008, -4.79367e-18, -6.30328e-18, 0.760503, 1.24776e-17
0.009, -1.50795e-17, -9.05097e-18, 1.66607, 1.04342e-17
0.01, -1.38778e-17, -1.73472e-17, 0.8, 5.36434e-18
0.02, -3.99662e-19, -1.68417e-17, 0.0237305, 1.14054e-17
0.03, -1.39856e-17, -9.66417e-18, 1.44716, 4.83285e-18
0.04, -1.23547e-17, -7.56119e-18, 1.63396, 1.04921e-17
0.05, -8.49098e-18, -1.75e-17, 0.4852, 9.61037e-18
0.06, -1.10939e-17, -6.26055e-18, 1.77204, 5.1496e-18
0.07, -6.36781e-18, -1.02176e-17, 0.623219, 1.10283e-17
0.08, -1.27384e-17, -9.5976e-18, 1.32725, 4.90388e-18
0.09, -2.99812e-18, -9.21991e-18, 0.325179, 4.03008e-18
0.1, -6.93889e-18, -1.38778e-17, 0.5, 9.22018e-18
0.2, -1.60926e-17, -6.03607e-18, 2.66607, 1.02883e-17
0.3, -1.33927e-17, -4.11573e-18, 3.25403, 1.23955e-17
0.4, 1.53044e-18, -1.83177e-17, -0.0835497, 7.36826e-18
0.5, -3.14201e-17, -1.84174e-17, 1.706, 2.36841e-17
0.6, 1.17332e-17, -2.90684e-17, -0.403642, 3.47832e-17
0.7, -2.13406e-17, -1.01854e-17, 2.09522, 2.01367e-17
0.8, -1.9707e-17, -2.84025e-17, 0.693848, 3.58546e-17
0.9, -3.41981e-17, -3.38194e-17, 1.0112, 2.47974e-17
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
