# mu value:
3.162278
# num_x_vals
36
# x, INITIALPDFS_SAL5, SAL, ratio, DeltaPDFs
0.007, 0.0626677, 0.171617, 0.36516, 0.0823219
0.008, 0.0636832, 0.170387, 0.373755, 0.0727219
0.009, 0.0648141, 0.169642, 0.382064, 0.066155
0.01, 0.0660242, 0.169261, 0.390073, 0.0615799
0.02, 0.079497, 0.174683, 0.455094, 0.0510029
0.03, 0.0928254, 0.185599, 0.500139, 0.0516618
0.04, 0.105278, 0.197435, 0.533229, 0.0526095
0.05, 0.116836, 0.209039, 0.558921, 0.0531956
0.06, 0.12757, 0.220016, 0.579822, 0.053454
0.07, 0.137555, 0.230219, 0.597498, 0.0534703
0.08, 0.14686, 0.23961, 0.612914, 0.0533121
0.09, 0.155537, 0.248184, 0.6267, 0.0530594
0.1, 0.163661, 0.256009, 0.639278, 0.0526116
0.2, 0.220827, 0.300815, 0.734096, 0.0470031
0.3, 0.248946, 0.311569, 0.799007, 0.0427408
0.4, 0.261135, 0.313856, 0.832023, 0.0369633
0.5, 0.265932, 0.321111, 0.828163, 0.594023
0.6, 0.26988, 0.339549, 0.79482, 0.100488
0.7, 0.276764, 0.368255, 0.751555, 0.0748204
0.8, 0.288864, 0.401166, 0.720062, 0.0570038
0.9, 0.302363, 0.418661, 0.722214, 0.0372975
0.0001, 0.118141, 0.17919, 0.659308, 19.6608
0.0002, 0.0992249, 0.142052, 0.698512, 7.92384
0.0003, 0.0895257, 0.12508, 0.715746, 4.65671
0.0004, 0.0832055, 0.114712, 0.725346, 3.19237
0.0005, 0.0786102, 0.107494, 0.731297, 2.38207
0.0006, 0.0750487, 0.102078, 0.735209, 1.87566
0.0007, 0.0721675, 0.0978041, 0.737877, 1.53195
0.0008, 0.069768, 0.0943163, 0.739723, 1.28578
0.0009, 0.0677241, 0.0913948, 0.741006, 1.10173
0.001, 0.0659523, 0.0888978, 0.741889, 0.95944
0.002, 0.0556163, 0.0749406, 0.742139, 0.387264
0.003, 0.0506244, 0.0685333, 0.738683, 0.228812
0.004, 0.0475641, 0.0646996, 0.735153, 0.158265
0.005, 0.0454774, 0.0621253, 0.732026, 0.119539
0.006, 0.0439671, 0.0602832, 0.729342, 0.095555
0.007, 0.0428316, 0.0589112, 0.727053, 0.0794407
0.008, 0.0419581, 0.0578653, 0.7251, 0.0680223
0.009, 0.0412758, 0.0570555, 0.723432, 0.05958
0.01, 0.0407378, 0.0564232, 0.722005, 0.053128
0.02, 0.0391114, 0.0546653, 0.71547, 0.0283092
0.03, 0.0399564, 0.0558483, 0.715445, 0.0219132
0.04, 0.041509, 0.0578071, 0.71806, 0.0190813
0.05, 0.0433117, 0.0599806, 0.722094, 0.0174733
0.06, 0.0451908, 0.0621586, 0.727025, 0.0164237
0.07, 0.0470673, 0.0642489, 0.732578, 0.015677
0.08, 0.0489024, 0.0662105, 0.738589, 0.015115
0.09, 0.050674, 0.0680233, 0.744951, 0.0146748
0.1, 0.0523776, 0.0696909, 0.751569, 0.0143197
0.2, 0.0650566, 0.0790899, 0.822565, 0.0127404
0.3, 0.0713346, 0.080792, 0.882942, 0.012415
0.4, 0.0736181, 0.0806724, 0.912557, 0.0112328
0.5, 0.0738508, 0.0819439, 0.901237, 0.15052
0.6, 0.0736303, 0.086102, 0.855152, 0.0273238
0.7, 0.0739194, 0.0928906, 0.795768, 0.0205733
0.8, 0.0753422, 0.100784, 0.747563, 0.0155629
0.9, 0.0770426, 0.104875, 0.734616, 0.00995089
0.0001, 0.117729, 0.0962878, 1.22267, 19.6611
0.0002, 0.0985871, 0.0678096, 1.45388, 7.92434
0.0003, 0.0887057, 0.0554598, 1.59946, 4.65733
0.0004, 0.0822271, 0.0481827, 1.70657, 3.19309
0.0005, 0.0774892, 0.0432588, 1.7913, 2.38287
0.0006, 0.073797, 0.0396496, 1.86123, 1.87652
0.0007, 0.0707942, 0.0368581, 1.92072, 1.53288
0.0008, 0.0682806, 0.0346201, 1.97228, 1.28678
0.0009, 0.0661287, 0.032775, 2.01766, 1.10278
0.001, 0.0642543, 0.0312204, 2.05809, 0.960541
0.002, 0.0530789, 0.0229732, 2.31047, 0.388743
0.003, 0.0474413, 0.0195, 2.43289, 0.230517
0.004, 0.0438429, 0.017555, 2.49746, 0.160104
0.005, 0.0412899, 0.0163276, 2.52884, 0.121448
0.006, 0.0393662, 0.0155049, 2.53896, 0.0974843
0.007, 0.0378582, 0.0149356, 2.53476, 0.0813511
0.008, 0.0366457, 0.0145388, 2.52055, 0.0698828
0.009, 0.0356519, 0.0142648, 2.49929, 0.0613658
0.01, 0.0348259, 0.0140818, 2.47311, 0.0548193
0.02, 0.0311403, 0.014529, 2.14332, 0.0286253
0.03, 0.0307565, 0.0164033, 1.87502, 0.0208693
0.04, 0.031521, 0.0186518, 1.68997, 0.0169209
0.05, 0.0328164, 0.0210099, 1.56195, 0.0144055
0.06, 0.0343848, 0.0233781, 1.47081, 0.012607
0.07, 0.0360953, 0.025711, 1.40388, 0.0112288
0.08, 0.0378764, 0.027987, 1.35336, 0.0101264
0.09, 0.0396786, 0.0301902, 1.31429, 0.00922
0.1, 0.0414947, 0.032332, 1.2834, 0.00845325
0.2, 0.0576289, 0.049782, 1.15762, 0.00412526
0.3, 0.0702678, 0.0623993, 1.1261, 0.00219629
0.4, 0.0825501, 0.0740555, 1.11471, 0.00112629
0.5, 0.0980655, 0.0883769, 1.10963, 0.00052495
0.6, 0.12039, 0.108824, 1.10628, 0.000206122
0.7, 0.151663, 0.137596, 1.10223, 6.1383e-05
0.8, 0.193294, 0.17626, 1.09664, 1.11666e-05
0.9, 0.241866, 0.222304, 1.088, 7.127e-07
0.0001, -1.38778e-17, -2.77556e-17, 0.5, 1.33257e-15
0.0002, -8.6529e-18, -4.1881e-17, 0.206607, 1.11643e-15
0.0003, -4.57028e-18, -2.76478e-17, 0.165304, 4.58926e-16
0.0004, -1.45378e-18, -1.02924e-17, 0.141248, 2.58174e-16
0.0005, -5.13112e-18, -3.4984e-18, 1.46671, 2.21765e-16
0.0006, -6.30187e-18, -3.33609e-18, 1.889, 2.73705e-16
0.0007, -2.05852e-18, -3.89087e-18, 0.529064, 3.44268e-17
0.0008, -3.10251e-19, -1.83551e-18, 0.169027, 7.60697e-17
0.0009, -5.83064e-18, -1.74394e-17, 0.334338, 3.69527e-17
0.001, -8.67362e-18, -1.38778e-17, 0.625, 1.10996e-16
0.002, -6.64699e-18, -1.05801e-17, 0.628254, 1.03216e-17
0.003, -2.45833e-18, -8.53414e-18, 0.288059, 3.77694e-17
0.004, -2.22536e-19, -1.58801e-17, 0.0140135, 3.81246e-18
0.005, -7.86926e-18, -1.22249e-17, 0.643708, 1.092e-17
0.006, -4.66314e-18, -2.21995e-18, 2.10056, 6.30875e-18
0.007, -7.39435e-18, -1.56879e-17, 0.47134, 7.507e-18
0.008, -4.73477e-19, -7.02755e-18, 0.0673744, 9.57164e-18
0.009, -3.04076e-18, -1.10663e-17, 0.274776, 6.4647e-18
0.01, -1.73472e-18, -1.56125e-17, 0.111111, 5.60439e-18
0.02, -2.46673e-18, -7.05292e-18, 0.349745, 4.41114e-18
0.03, -4.16362e-18, -6.14753e-18, 0.677282, 1.92151e-18
0.04, -4.9556e-18, -1.02143e-17, 0.485165, 4.02454e-18
0.05, -6.92289e-18, -6.84166e-18, 1.01187, 4.7152e-18
0.06, 1.65294e-19, -4.33715e-18, -0.0381113, 8.06241e-18
0.07, -7.16734e-18, -1.15166e-17, 0.62235, 6.65553e-18
0.08, -6.76702e-19, -1.49369e-17, 0.0453041, 7.62569e-18
0.09, -7.09696e-18, -1.64749e-17, 0.430773, 7.91696e-18
0.1, -6.93889e-18, -2.08167e-17, 0.333333, 5.75343e-18
0.2, -1.59805e-17, -7.93663e-18, 2.01351, 4.28798e-18
0.3, -1.78324e-17, -1.98532e-17, 0.898215, 1.28626e-17
0.4, -1.30316e-17, -5.12322e-18, 2.54363, 8.09115e-18
0.5, -6.27115e-18, -1.40081e-17, 0.447681, 2.51629e-17
0.6, -2.51886e-17, -3.70446e-17, 0.679953, 1.67319e-17
0.7, -1.41005e-17, -5.76269e-18, 2.44685, 1.59435e-17
0.8, 1.06797e-17, -5.67093e-18, -1.88324, 2.1532e-17
0.9, -2.00032e-17, -1.08866e-17, 1.83742, 2.59551e-17
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
