# mu value:
1.300000
# num_x_vals
36
# x, INITIALPDFS_SAL4, SAL, ratio, DeltaPDFs
0.0006, 0.0115736, 0.206453, 0.0560592, 0.0469045
0.0007, 0.0125167, 0.202002, 0.0619633, 0.0482829
0.0008, 0.0133958, 0.198236, 0.0675749, 0.0495027
0.0009, 0.0142224, 0.194984, 0.0729413, 0.0505983
0.001, 0.0150052, 0.192134, 0.0780977, 0.0515939
0.002, 0.0213498, 0.17492, 0.122054, 0.0584767
0.003, 0.0262437, 0.16632, 0.15779, 0.062721
0.004, 0.0303823, 0.161042, 0.18866, 0.0657881
0.005, 0.0340355, 0.157511, 0.216084, 0.0681733
0.006, 0.0373421, 0.155047, 0.240843, 0.0701092
0.007, 0.0403854, 0.153297, 0.263445, 0.071726
0.008, 0.0432188, 0.152057, 0.284227, 0.0731024
0.009, 0.0458801, 0.151196, 0.303448, 0.0742914
0.01, 0.048397, 0.150626, 0.321306, 0.07533
0.02, 0.0686282, 0.15274, 0.449315, 0.0811605
0.03, 0.0839326, 0.160083, 0.524306, 0.0831845
0.04, 0.0965853, 0.168743, 0.572382, 0.0835984
0.05, 0.107479, 0.177606, 0.605155, 0.0831359
0.06, 0.117077, 0.186228, 0.628675, 0.0821369
0.07, 0.125661, 0.194407, 0.646381, 0.0807893
0.08, 0.133413, 0.202048, 0.660304, 0.0792054
0.09, 0.140465, 0.209116, 0.671706, 0.0774599
0.1, 0.146911, 0.215589, 0.681439, 0.075604
0.2, 0.189008, 0.252086, 0.749775, 0.056003
0.3, 0.206103, 0.25574, 0.805909, 0.0404183
0.4, 0.208236, 0.247708, 0.84065, 0.0320494
0.5, 0.200415, 0.240653, 0.832797, 0.0314937
0.6, 0.186006, 0.240553, 0.773241, 0.0366713
0.7, 0.167629, 0.248442, 0.674723, 0.0455566
0.8, 0.147512, 0.260303, 0.566695, 0.0578415
0.9, 0.127643, 0.2652, 0.481307, 0.0741693
0.0001, 0.00139799, 0.0647901, 0.0215772, 0.00996948
0.0002, 0.00198657, 0.061976, 0.0320539, 0.0114067
0.0003, 0.00244013, 0.0598633, 0.0407617, 0.0123338
0.0004, 0.00282361, 0.0582425, 0.0484802, 0.0130321
0.0005, 0.00316218, 0.0569422, 0.0555331, 0.0135972
0.0006, 0.00346878, 0.0558634, 0.062094, 0.0140741
0.0007, 0.00375118, 0.0549455, 0.068271, 0.014488
0.0008, 0.00401435, 0.0541497, 0.0741342, 0.0148544
0.0009, 0.00426179, 0.0534495, 0.0797349, 0.0151836
0.001, 0.00449608, 0.0528259, 0.0851112, 0.0154827
0.002, 0.00639399, 0.048883, 0.130802, 0.0175521
0.003, 0.00785672, 0.0468061, 0.167857, 0.0188299
0.004, 0.00909289, 0.0454946, 0.199868, 0.0197545
0.005, 0.0101835, 0.0445979, 0.22834, 0.0204746
0.006, 0.0111701, 0.0439598, 0.254097, 0.0210599
0.007, 0.0120777, 0.0434968, 0.277668, 0.0215495
0.008, 0.0129224, 0.0431602, 0.299405, 0.0219669
0.009, 0.0137155, 0.0429183, 0.319572, 0.022328
0.01, 0.0144653, 0.0427496, 0.338372, 0.0226441
0.02, 0.0204829, 0.0430574, 0.475712, 0.0244369
0.03, 0.0250246, 0.044727, 0.559496, 0.0250863
0.04, 0.0287728, 0.0467555, 0.615387, 0.025251
0.05, 0.0319951, 0.048853, 0.654926, 0.0251512
0.06, 0.0348307, 0.0509027, 0.684261, 0.0248888
0.07, 0.0373638, 0.0528502, 0.706976, 0.0245202
0.08, 0.0396492, 0.0546701, 0.725246, 0.0240791
0.09, 0.041726, 0.0563529, 0.740441, 0.0235878
0.1, 0.0436229, 0.0578899, 0.75355, 0.023062
0.2, 0.0559554, 0.0663386, 0.843482, 0.0174027
0.3, 0.0608752, 0.0667135, 0.912487, 0.0127633
0.4, 0.0613282, 0.0642315, 0.9548, 0.0100105
0.5, 0.0587514, 0.0620346, 0.947074, 0.0093032
0.6, 0.0540879, 0.0616049, 0.877981, 0.010186
0.7, 0.0480587, 0.0631936, 0.7605, 0.0121121
0.8, 0.0412656, 0.065791, 0.627223, 0.0149306
0.9, 0.0342391, 0.0666582, 0.513652, 0.018774
0.0001, -1.6263e-19, -0.0197849, 8.21993e-18, 8.61027e-19
0.0002, -1.25348e-20, -0.0139552, 8.98213e-19, 1.80948e-19
0.0003, -3.29057e-19, -0.0114286, 2.87925e-17, 1.69967e-18
0.0004, -1.02772e-19, -0.0099386, 1.03407e-17, 2.20973e-18
0.0005, 3.18225e-21, -0.00892899, -3.56396e-19, 5.75064e-19
0.0006, -2.92938e-19, -0.00818753, 3.57786e-17, 4.64879e-19
0.0007, 1.15489e-19, -0.00761278, -1.51704e-17, 8.55173e-19
0.0008, -1.87924e-19, -0.00715084, 2.628e-17, 1.86001e-18
0.0009, -3.16044e-19, -0.00676894, 4.66903e-17, 1.41271e-18
0.001, -6.50521e-19, -0.00644623, 1.00915e-16, 2.48422e-19
0.002, -6.12223e-19, -0.00470679, 1.30072e-16, 7.21337e-19
0.003, -1.01808e-18, -0.00394207, 2.5826e-16, 1.52594e-18
0.004, -4.84394e-19, -0.00349094, 1.38757e-16, 1.09012e-18
0.005, -4.23528e-19, -0.00318798, 1.32852e-16, 1.0037e-18
0.006, -9.88872e-19, -0.0029691, 3.33054e-16, 5.20635e-19
0.007, -8.57656e-19, -0.00280329, 3.05947e-16, 7.67585e-19
0.008, -7.80341e-19, -0.00267382, 2.91845e-16, 1.86247e-18
0.009, -1.29267e-20, -0.00257046, 5.02894e-18, 1.30184e-18
0.01, 4.78239e-32, -0.00248659, -1.92327e-29, 1.60813e-18
0.02, -7.59491e-19, -0.00214872, 3.53462e-16, 1.89467e-18
0.03, -3.54987e-18, -0.00214507, 1.6549e-15, 5.16407e-18
0.04, 9.55975e-19, -0.00224617, -4.25602e-16, 2.4448e-18
0.05, -1.70884e-18, -0.00239169, 7.14491e-16, 2.89432e-18
0.06, -9.58574e-19, -0.00255772, 3.74777e-16, 3.42753e-18
0.07, 1.86666e-18, -0.00273292, -6.83029e-16, 2.84209e-18
0.08, -1.80283e-18, -0.00290004, 6.21656e-16, 3.76058e-18
0.09, -3.53954e-18, -0.00317522, 1.11474e-15, 2.7015e-18
0.1, -5.20417e-18, -0.00325708, 1.5978e-15, 3.38716e-18
0.2, -5.91137e-18, -0.00341772, 1.72963e-15, 4.98078e-18
0.3, -7.14088e-18, -0.0042678, 1.6732e-15, 2.68796e-18
0.4, -4.74768e-18, -0.00518204, 9.16179e-16, 3.21596e-18
0.5, -4.96092e-18, -0.00649092, 7.64287e-16, 3.34269e-18
0.6, 1.2039e-18, -0.00138102, -8.71748e-16, 1.15456e-17
0.7, -1.13247e-18, -0.00143423, 7.89606e-16, 4.83659e-18
0.8, 3.19845e-18, 0.00457421, 6.99235e-16, 3.0597e-18
0.9, -2.74856e-18, -0.00135153, 2.03366e-15, 3.07389e-18
0.0001, -5.42101e-20, -6.93889e-18, 0.0078125, 2.16944e-18
0.0002, -8.32387e-21, -6.81788e-18, 0.00122089, 9.28781e-19
0.0003, -2.07188e-19, -1.1582e-17, 0.0178889, 2.94123e-18
0.0004, -8.24234e-20, -1.25959e-17, 0.00654365, 3.30832e-18
0.0005, 7.65235e-21, -1.74393e-17, -0.0004388, 1.49892e-18
0.0006, -6.23467e-19, -1.33217e-18, 0.468008, 5.31816e-19
0.0007, -5.18259e-19, -2.07984e-17, 0.0249182, 3.19492e-18
0.0008, -7.7318e-19, -1.42261e-17, 0.0543494, 5.24014e-18
0.0009, -3.28971e-19, -1.67062e-17, 0.0196915, 3.92998e-18
0.001, -6.50521e-19, -1.27482e-30, 5.10286e+11, 1.74906e-18
0.002, -6.60645e-19, -1.66671e-17, 0.0396376, 1.7365e-18
0.003, -2.1876e-18, -3.82787e-18, 0.571494, 2.53298e-18
0.004, -5.8811e-19, -9.21646e-18, 0.0638108, 2.82588e-18
0.005, -2.18788e-18, -5.05125e-18, 0.433136, 3.00841e-18
0.006, -2.23756e-18, -9.70464e-18, 0.230565, 1.76584e-18
0.007, -2.58267e-18, -5.66103e-18, 0.45622, 2.60144e-18
0.008, -2.48101e-18, -2.07416e-18, 1.19615, 4.63838e-18
0.009, -7.17208e-19, -9.90886e-18, 0.0723805, 1.96148e-18
0.01, 9.99422e-33, -1.38778e-17, -7.20159e-16, 2.97514e-18
0.02, -1.67145e-18, -7.12717e-18, 0.234518, 5.87226e-18
0.03, -8.86433e-18, -4.84518e-18, 1.82951, 8.86573e-18
0.04, -4.17577e-18, -8.62439e-18, 0.484181, 6.99488e-18
0.05, -8.65037e-18, -1.61135e-18, 5.3684, 5.71514e-18
0.06, -2.5145e-18, -1.02033e-18, 2.46439, 2.19228e-18
0.07, -5.14932e-18, -8.75128e-18, 0.588408, 9.49088e-18
0.08, -6.66024e-18, -4.72556e-18, 1.40941, 3.55467e-18
0.09, -1.22934e-17, -1.28954e-17, 0.953319, 7.23568e-18
0.1, -1.73472e-18, -1.04083e-17, 0.166667, 1.09799e-17
0.2, -1.6684e-17, -9.19985e-18, 1.8135, 1.05747e-17
0.3, -1.68217e-17, -7.58876e-18, 2.21666, 1.11272e-17
0.4, -5.66066e-18, -6.90118e-18, 0.820246, 4.02882e-18
0.5, -4.76901e-18, -5.4255e-18, 0.879, 6.69686e-18
0.6, -2.42875e-17, -2.5197e-17, 0.963906, 6.39493e-18
0.7, 2.53635e-18, -3.00475e-18, -0.844112, 5.16996e-18
0.8, 6.20912e-18, -2.81503e-17, -0.22057, 5.32474e-18
0.9, -2.90203e-18, -1.33865e-17, 0.216788, 3.70191e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
