# mu value:
4.472136
# num_x_vals
36
# x, INITIALPDFS_SAL5, SAL, ratio, DeltaPDFs
0.04, 0.0986673, 0.132226, 0.746199, 0.0541945
0.05, 0.106203, 0.130907, 0.811279, 0.0547277
0.06, 0.11325, 0.130225, 0.869645, 0.0550823
0.07, 0.119812, 0.129876, 0.922509, 0.0552654
0.08, 0.125912, 0.129699, 0.9708, 0.0553107
0.09, 0.131578, 0.129599, 1.01527, 0.0552577
0.1, 0.136847, 0.129531, 1.05648, 0.0551007
0.2, 0.171972, 0.126513, 1.35932, 0.0527808
0.3, 0.185088, 0.119949, 1.54305, 0.0513819
0.4, 0.184534, 0.113567, 1.62489, 0.0490836
0.5, 0.175382, 0.109919, 1.59555, 0.155374
0.6, 0.161386, 0.110261, 1.46368, 0.0560194
0.7, 0.145056, 0.114073, 1.2716, 0.0437388
0.8, 0.128445, 0.119693, 1.07312, 0.0308574
0.9, 0.111832, 0.121712, 0.91883, 0.016328
0.0001, 0.186538, 0.420527, 0.443582, 24.3363
0.0002, 0.155641, 0.350198, 0.444438, 9.80767
0.0003, 0.140124, 0.316802, 0.442308, 5.76343
0.0004, 0.130192, 0.295924, 0.439948, 3.95077
0.0005, 0.123089, 0.281161, 0.43779, 2.94771
0.0006, 0.117673, 0.269952, 0.435902, 2.3208
0.0007, 0.11336, 0.261031, 0.434276, 1.89531
0.0008, 0.109823, 0.253702, 0.432883, 1.59056
0.0009, 0.106858, 0.247532, 0.431694, 1.3627
0.001, 0.104327, 0.242237, 0.430683, 1.18655
0.002, 0.0906619, 0.212488, 0.426668, 0.47824
0.003, 0.0852303, 0.199063, 0.428157, 0.282422
0.004, 0.0826575, 0.191372, 0.431921, 0.195717
0.005, 0.081472, 0.186529, 0.436779, 0.148644
0.006, 0.081077, 0.183357, 0.442182, 0.120014
0.007, 0.0811756, 0.181261, 0.447839, 0.101273
0.008, 0.0816056, 0.179912, 0.453587, 0.0884441
0.009, 0.0822665, 0.179103, 0.459326, 0.0793571
0.01, 0.0830938, 0.178698, 0.464996, 0.0727576
0.02, 0.0949956, 0.184768, 0.514135, 0.0535081
0.03, 0.108239, 0.19672, 0.550221, 0.0518794
0.04, 0.121041, 0.209567, 0.577575, 0.0518654
0.05, 0.133111, 0.222096, 0.59934, 0.0519364
0.06, 0.144417, 0.233904, 0.617422, 0.0518846
0.07, 0.15499, 0.244854, 0.63299, 0.0517044
0.08, 0.164874, 0.254916, 0.646776, 0.0514226
0.09, 0.174107, 0.264096, 0.659256, 0.0510904
0.1, 0.182773, 0.272487, 0.670759, 0.0505787
0.2, 0.243767, 0.321254, 0.758797, 0.04551
0.3, 0.274071, 0.33528, 0.817438, 0.042551
0.4, 0.288618, 0.341424, 0.845334, 0.0384973
0.5, 0.297347, 0.353471, 0.841222, 0.492707
0.6, 0.307972, 0.377925, 0.814902, 0.0931104
0.7, 0.324436, 0.413417, 0.784766, 0.0688339
0.8, 0.348749, 0.453519, 0.768984, 0.0512665
0.9, 0.374045, 0.47642, 0.785116, 0.0321814
0.0001, 0.185315, 0.22868, 0.81037, 24.3372
0.0002, 0.153687, 0.178135, 0.862753, 9.80888
0.0003, 0.137552, 0.1552, 0.886284, 5.76491
0.0004, 0.127065, 0.141254, 0.899546, 3.95247
0.0005, 0.119451, 0.131582, 0.907806, 2.94959
0.0006, 0.113555, 0.124344, 0.913227, 2.32284
0.0007, 0.108786, 0.118646, 0.916892, 1.89749
0.0008, 0.104815, 0.114006, 0.919381, 1.59286
0.0009, 0.101431, 0.110125, 0.921054, 1.3651
0.001, 0.0984964, 0.106813, 0.922142, 1.18904
0.002, 0.0813047, 0.0883777, 0.919968, 0.481186
0.003, 0.0728851, 0.0799445, 0.911695, 0.28523
0.004, 0.0676283, 0.0748911, 0.903022, 0.197976
0.005, 0.0639655, 0.0714821, 0.894847, 0.150042
0.006, 0.0612473, 0.0690251, 0.88732, 0.12031
0.007, 0.0591442, 0.0671773, 0.88042, 0.100284
0.008, 0.0574723, 0.0657509, 0.874092, 0.0860454
0.009, 0.0561156, 0.0646292, 0.868271, 0.0754719
0.01, 0.0549978, 0.0637359, 0.862901, 0.0673485
0.02, 0.0501025, 0.0606678, 0.82585, 0.0350948
0.03, 0.0494727, 0.0613894, 0.805885, 0.0259375
0.04, 0.0501762, 0.0631445, 0.794625, 0.0215467
0.05, 0.0514336, 0.0652241, 0.788567, 0.0189272
0.06, 0.0529401, 0.067363, 0.785893, 0.0171783
0.07, 0.054551, 0.069444, 0.785539, 0.0159326
0.08, 0.0561914, 0.0714135, 0.786846, 0.0150091
0.09, 0.0578172, 0.0732447, 0.78937, 0.0143057
0.1, 0.0594118, 0.0749402, 0.79279, 0.0137666
0.2, 0.0716708, 0.0846919, 0.846253, 0.0120042
0.3, 0.0778922, 0.0869504, 0.895823, 0.0121971
0.4, 0.0804303, 0.0876597, 0.917528, 0.0116554
0.5, 0.0814484, 0.0900532, 0.904448, 0.125103
0.6, 0.0827903, 0.0956734, 0.865342, 0.025341
0.7, 0.0854423, 0.104138, 0.82047, 0.0189164
0.8, 0.0899612, 0.113827, 0.79033, 0.0139782
0.9, 0.0947369, 0.119284, 0.794213, 0.00857286
0.0001, 0.184886, 0.146574, 1.26139, 24.3375
0.0002, 0.153032, 0.104614, 1.46283, 9.8094
0.0003, 0.136718, 0.0862639, 1.58488, 5.76556
0.0004, 0.126078, 0.075388, 1.67238, 3.95321
0.0005, 0.118327, 0.0679952, 1.74022, 2.95041
0.0006, 0.112306, 0.0625554, 1.79531, 2.32374
0.0007, 0.107423, 0.0583343, 1.84151, 1.89846
0.0008, 0.103345, 0.0549401, 1.88105, 1.59389
0.0009, 0.0998616, 0.0521342, 1.91547, 1.36619
0.001, 0.0968328, 0.0497644, 1.94582, 1.19019
0.002, 0.0788957, 0.037078, 2.12783, 0.482729
0.003, 0.0699347, 0.0316487, 2.20972, 0.28702
0.004, 0.0642489, 0.0285665, 2.2491, 0.199928
0.005, 0.0602315, 0.0265941, 2.26485, 0.152097
0.006, 0.0572133, 0.0252507, 2.26581, 0.122424
0.007, 0.0548523, 0.024303, 2.25701, 0.102424
0.008, 0.0529564, 0.0236255, 2.24149, 0.0881841
0.009, 0.0514037, 0.023141, 2.22132, 0.077589
0.01, 0.0501136, 0.0228, 2.19796, 0.0694277
0.02, 0.0443091, 0.0230005, 1.92644, 0.0364178
0.03, 0.0435656, 0.0254888, 1.70921, 0.0264198
0.04, 0.0445529, 0.0285929, 1.55818, 0.021284
0.05, 0.0463311, 0.0318897, 1.45285, 0.0180099
0.06, 0.048512, 0.0352196, 1.37742, 0.0156758
0.07, 0.0509014, 0.0385095, 1.32179, 0.0138949
0.08, 0.0533934, 0.0417244, 1.27967, 0.0124771
0.09, 0.0559159, 0.0448388, 1.24704, 0.0113165
0.1, 0.0584625, 0.0478725, 1.22121, 0.0103363
0.2, 0.0810069, 0.0725741, 1.11619, 0.00488864
0.3, 0.0986633, 0.0905005, 1.0902, 0.00253374
0.4, 0.115818, 0.107146, 1.08094, 0.0012657
0.5, 0.13727, 0.127484, 1.07676, 0.000574833
0.6, 0.167663, 0.156139, 1.07381, 0.000219284
0.7, 0.209222, 0.195511, 1.07013, 6.33284e-05
0.8, 0.262924, 0.246862, 1.06507, 1.12629e-05
0.9, 0.321928, 0.30446, 1.05737, 7.76273e-07
0.0001, -1.04083e-17, -3.46945e-17, 0.3, 1.7792e-15
0.0002, -1.40593e-17, -2.66289e-17, 0.527972, 6.90955e-16
0.0003, -1.25467e-17, -2.60069e-17, 0.482436, 6.48611e-16
0.0004, -1.75835e-17, -1.4953e-17, 1.17592, 6.48805e-16
0.0005, -1.04662e-17, -2.82085e-17, 0.371031, 6.04062e-17
0.0006, -1.06142e-17, -1.24494e-19, 85.2585, 4.2202e-17
0.0007, -9.05452e-18, -2.81303e-17, 0.321878, 7.78768e-17
0.0008, -5.91979e-18, -6.66647e-18, 0.887995, 1.09551e-16
0.0009, -1.20276e-17, 1.20123e-18, -10.0128, 2.31225e-17
0.001, -1.21431e-17, 6.93889e-18, -1.75, 1.69212e-16
0.002, 2.70423e-18, -1.42791e-17, -0.189383, 6.33311e-17
0.003, -7.72338e-19, -9.42212e-18, 0.0819707, 2.43566e-17
0.004, -9.13948e-18, -1.65256e-17, 0.55305, 1.69304e-17
0.005, -1.68858e-18, -1.55171e-17, 0.108821, 1.71428e-17
0.006, -2.32219e-18, -3.69601e-18, 0.628297, 1.59271e-17
0.007, -8.33098e-18, -3.4146e-18, 2.43981, 1.15045e-17
0.008, -8.20014e-18, -4.23371e-18, 1.93687, 6.94284e-18
0.009, -5.77505e-18, -1.26243e-17, 0.457454, 3.95457e-18
0.01, -6.93889e-18, -1.38778e-17, 0.5, 5.85067e-18
0.02, -3.73593e-18, -1.38188e-17, 0.27035, 6.90797e-18
0.03, -9.23951e-18, -1.54794e-17, 0.596889, 8.00144e-18
0.04, -1.06446e-17, -1.25221e-17, 0.850071, 9.49371e-18
0.05, -3.55238e-18, -1.21169e-17, 0.293175, 5.24669e-18
0.06, -1.04166e-17, -1.38304e-17, 0.753165, 9.24445e-18
0.07, -1.68904e-17, -1.48258e-17, 1.13925, 1.01491e-17
0.08, -2.05334e-17, -1.75131e-19, 117.246, 4.75858e-18
0.09, -1.39704e-17, -4.3042e-18, 3.24576, 8.35732e-18
0.1, -5.20417e-18, -6.93889e-18, 0.75, 4.42269e-18
0.2, -1.02038e-17, -5.88632e-18, 1.73347, 1.26978e-17
0.3, 1.61378e-19, -1.81558e-17, -0.00888846, 4.98852e-18
0.4, -2.03755e-17, -1.57182e-17, 1.2963, 9.40831e-18
0.5, 6.84096e-18, -2.16025e-17, -0.316675, 1.77882e-17
0.6, -1.82845e-17, 2.48325e-17, -0.736313, 3.04273e-17
0.7, -6.59346e-18, -1.28465e-17, 0.51325, 1.89968e-17
0.8, -2.03633e-18, -2.90238e-17, 0.0701607, 3.08595e-17
0.9, -1.75785e-18, -3.11431e-17, 0.0564443, 2.21105e-17
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
