 1.305832E+02  1.434577E+02  1.315669E+02  1.684515E+02  2.028633E+02  2.028633E+02  1.684515E+02  1.315669E+02  1.434577E+02  1.305832E+02  1.525816E+04
 1.476698E+02  1.599479E+02  1.469424E+02  1.909003E+02  2.307861E+02  2.307861E+02  1.909003E+02  1.469424E+02  1.599479E+02  1.476698E+02  1.826159E+04
 1.662318E+02  1.778573E+02  1.638135E+02  2.159469E+02  2.623368E+02  2.623368E+02  2.159469E+02  1.638135E+02  1.778573E+02  1.662318E+02  2.172549E+04
 1.863614E+02  1.972817E+02  1.823055E+02  2.438626E+02  2.981255E+02  2.981255E+02  2.438626E+02  1.823055E+02  1.972817E+02  1.863614E+02  2.569196E+04
 2.081553E+02  2.183203E+02  2.025524E+02  2.749464E+02  3.389665E+02  3.389665E+02  2.749464E+02  2.025524E+02  2.183203E+02  2.081553E+02  3.020179E+04
 2.317165E+02  2.410798E+02  2.246990E+02  3.095302E+02  3.859974E+02  3.859974E+02  3.095302E+02  2.246990E+02  2.410798E+02  2.317165E+02  3.529343E+04
 2.571522E+02  2.656710E+02  2.489007E+02  3.479817E+02  4.408642E+02  4.408642E+02  3.479817E+02  2.489007E+02  2.656710E+02  2.571522E+02  4.100186E+04
 2.845759E+02  2.922119E+02  2.753255E+02  3.907119E+02  5.060354E+02  5.060354E+02  3.907119E+02  2.753255E+02  2.922119E+02  2.845759E+02  4.735718E+04
 3.141063E+02  3.208266E+02  3.041552E+02  4.381858E+02  5.853265E+02  5.853265E+02  4.381858E+02  3.041552E+02  3.208266E+02  3.141063E+02  5.438417E+04
 3.458690E+02  3.516453E+02  3.355885E+02  4.909340E+02  6.847729E+02  6.847729E+02  4.909340E+02  3.355885E+02  3.516453E+02  3.458690E+02  6.210003E+04
 3.799956E+02  3.848062E+02  3.698452E+02  5.495759E+02  8.141136E+02  8.141136E+02  5.495759E+02  3.698452E+02  3.848062E+02  3.799956E+02  7.051480E+04
 4.166232E+02  4.204540E+02  4.071746E+02  6.148507E+02  9.892988E+02  9.892988E+02  6.148507E+02  4.071746E+02  4.204540E+02  4.166232E+02  7.962845E+04
 0.000000E+00  0.000000E+00  3.181283E+00  2.827288E+00  3.178683E+00  3.178683E+00  2.827288E+00  3.181283E+00  0.000000E+00  0.000000E+00  3.914825E+01
 0.000000E+00  0.000000E+00  3.200715E+00  2.845804E+00  3.199923E+00  3.199923E+00  2.845804E+00  3.200715E+00  0.000000E+00  0.000000E+00  3.950244E+01
 0.000000E+00  0.000000E+00  4.059362E+00  3.672728E+00  4.150665E+00  4.150665E+00  3.672728E+00  4.059362E+00  0.000000E+00  0.000000E+00  5.614500E+01
 0.000000E+00  9.242107E-01  5.055413E+00  4.650978E+00  5.279956E+00  5.279956E+00  4.650978E+00  5.055413E+00  9.242107E-01  0.000000E+00  7.771270E+01
 0.000000E+00  2.173046E+00  6.210784E+00  5.807350E+00  6.619737E+00  6.619737E+00  5.807350E+00  6.210784E+00  2.173046E+00  0.000000E+00  1.055203E+02
 0.000000E+00  3.630877E+00  7.542131E+00  7.164576E+00  8.197445E+00  8.197445E+00  7.164576E+00  7.542131E+00  3.630877E+00  0.000000E+00  1.410409E+02
 0.000000E+00  5.329049E+00  9.067501E+00  8.747774E+00  1.004341E+01  1.004341E+01  8.747774E+00  9.067501E+00  5.329049E+00  0.000000E+00  1.860972E+02
 0.000000E+00  7.293152E+00  1.080636E+01  1.058455E+01  1.219104E+01  1.219104E+01  1.058455E+01  1.080636E+01  7.293152E+00  0.000000E+00  2.429479E+02
 0.000000E+00  9.548097E+00  1.277977E+01  1.270542E+01  1.467728E+01  1.467728E+01  1.270542E+01  1.277977E+01  9.548097E+00  0.000000E+00  3.143913E+02
 0.000000E+00  1.211910E+01  1.501032E+01  1.514370E+01  1.754254E+01  1.754254E+01  1.514370E+01  1.501032E+01  1.211910E+01  0.000000E+00  4.038733E+02
 9.014105E-01  1.503258E+01  1.752244E+01  1.793621E+01  2.083151E+01  2.083151E+01  1.793621E+01  1.752244E+01  1.503258E+01  9.014105E-01  5.156261E+02
 4.216935E+00  1.859304E+01  2.057993E+01  2.139397E+01  2.491312E+01  2.491312E+01  2.139397E+01  2.057993E+01  1.859304E+01  4.216935E+00  6.671833E+02
 8.010170E+00  2.262115E+01  2.403176E+01  2.536719E+01  2.961348E+01  2.961348E+01  2.536719E+01  2.403176E+01  2.262115E+01  8.010170E+00  8.585917E+02
 1.235238E+01  2.715575E+01  2.791659E+01  2.991756E+01  3.500786E+01  3.500786E+01  2.991756E+01  2.791659E+01  2.715575E+01  1.235238E+01  1.099430E+03
 1.729410E+01  3.223790E+01  3.227620E+01  3.511311E+01  4.117954E+01  4.117954E+01  3.511311E+01  3.227620E+01  3.223790E+01  1.729410E+01  1.401195E+03
 2.288332E+01  3.791116E+01  3.715581E+01  4.102900E+01  4.822068E+01  4.822068E+01  4.102900E+01  3.715581E+01  3.791116E+01  2.288332E+01  1.777531E+03
 2.916887E+01  4.422173E+01  4.260429E+01  4.774799E+01  5.623332E+01  5.623332E+01  4.774799E+01  4.260429E+01  4.422173E+01  2.916887E+01  2.244434E+03
 3.620102E+01  5.121844E+01  4.867437E+01  5.536115E+01  6.533016E+01  6.533016E+01  5.536115E+01  4.867437E+01  5.121844E+01  3.620102E+01  2.820437E+03
 4.403276E+01  5.895338E+01  5.542301E+01  6.396893E+01  7.563653E+01  7.563653E+01  6.396893E+01  5.542301E+01  5.895338E+01  4.403276E+01  3.526765E+03
 5.271935E+01  6.748112E+01  6.291153E+01  7.368168E+01  8.729126E+01  8.729126E+01  7.368168E+01  6.291153E+01  6.748112E+01  5.271935E+01  4.387390E+03
 6.231932E+01  7.686024E+01  7.120646E+01  8.462092E+01  1.004496E+02  1.004496E+02  8.462092E+01  7.120646E+01  7.686024E+01  6.231932E+01  5.429118E+03
 7.289391E+01  8.715216E+01  8.037899E+01  9.692013E+01  1.152846E+02  1.152846E+02  9.692013E+01  8.037899E+01  8.715216E+01  7.289391E+01  6.681460E+03
 8.450796E+01  9.842205E+01  9.050616E+01  1.107262E+02  1.319920E+02  1.319920E+02  1.107262E+02  9.050616E+01  9.842205E+01  8.450796E+01  8.176562E+03
 9.722957E+01  1.107389E+02  1.016708E+02  1.261999E+02  1.507946E+02  1.507946E+02  1.261999E+02  1.016708E+02  1.107389E+02  9.722957E+01  9.948936E+03
 1.111305E+02  1.241757E+02  1.139623E+02  1.435186E+02  1.719495E+02  1.719495E+02  1.435186E+02  1.139623E+02  1.241757E+02  1.111305E+02  1.203511E+04
 1.262866E+02  1.388092E+02  1.274762E+02  1.628766E+02  1.957590E+02  1.957590E+02  1.628766E+02  1.274762E+02  1.388092E+02  1.262866E+02  1.447321E+04
 1.427773E+02  1.547212E+02  1.423162E+02  1.844880E+02  2.225876E+02  2.225876E+02  1.844880E+02  1.423162E+02  1.547212E+02  1.427773E+02  1.730226E+04
 1.606869E+02  1.719975E+02  1.585930E+02  2.085872E+02  2.528884E+02  2.528884E+02  2.085872E+02  1.585930E+02  1.719975E+02  1.606869E+02  2.056183E+04
 1.801037E+02  1.907294E+02  1.764262E+02  2.354337E+02  2.872436E+02  2.872436E+02  2.354337E+02  1.764262E+02  1.907294E+02  1.801037E+02  2.429083E+04
 2.011202E+02  2.110114E+02  1.959438E+02  2.653117E+02  3.264317E+02  3.264317E+02  2.653117E+02  1.959438E+02  2.110114E+02  2.011202E+02  2.852694E+04
 2.238351E+02  2.329465E+02  2.172841E+02  2.985372E+02  3.715382E+02  3.715382E+02  2.985372E+02  2.172841E+02  2.329465E+02  2.238351E+02  3.330557E+04
 2.483509E+02  2.566399E+02  2.405956E+02  3.354604E+02  4.241318E+02  4.241318E+02  3.354604E+02  2.405956E+02  2.566399E+02  2.483509E+02  3.865890E+04
 2.747757E+02  2.822039E+02  2.660381E+02  3.764734E+02  4.865625E+02  4.865625E+02  3.764734E+02  2.660381E+02  2.822039E+02  2.747757E+02  4.461452E+04
 3.032235E+02  3.097580E+02  2.937857E+02  4.220180E+02  5.624507E+02  5.624507E+02  4.220180E+02  2.937857E+02  3.097580E+02  3.032235E+02  5.119505E+04
 3.338141E+02  3.394257E+02  3.240280E+02  4.725996E+02  6.575135E+02  6.575135E+02  4.725996E+02  3.240280E+02  3.394257E+02  3.338141E+02  5.841603E+04
 3.666736E+02  3.713393E+02  3.569749E+02  5.288093E+02  7.809479E+02  7.809479E+02  5.288093E+02  3.569749E+02  3.713393E+02  3.666736E+02  6.628637E+04
 4.019332E+02  4.056370E+02  3.928640E+02  5.913506E+02  9.477770E+02  9.477770E+02  5.913506E+02  3.928640E+02  4.056370E+02  4.019332E+02  7.480560E+04
 0.000000E+00  0.000000E+00  3.082257E+00  2.743304E+00  3.079217E+00  3.079217E+00  2.743304E+00  3.082257E+00  0.000000E+00  0.000000E+00  3.806103E+01
 0.000000E+00  0.000000E+00  3.100997E+00  2.761174E+00  3.099679E+00  3.099679E+00  2.761174E+00  3.100997E+00  0.000000E+00  0.000000E+00  3.840335E+01
 0.000000E+00  0.000000E+00  3.928462E+00  3.558631E+00  4.014748E+00  4.014748E+00  3.558631E+00  3.928462E+00  0.000000E+00  0.000000E+00  5.446652E+01
 0.000000E+00  8.869470E-01  4.887204E+00  4.500664E+00  5.099990E+00  5.099990E+00  4.500664E+00  4.887204E+00  8.869470E-01  0.000000E+00  7.523198E+01
 0.000000E+00  2.083926E+00  5.998046E+00  5.612707E+00  6.385630E+00  6.385630E+00  5.612707E+00  5.998046E+00  2.083926E+00  0.000000E+00  1.019387E+02
 0.000000E+00  3.479560E+00  7.276715E+00  6.916206E+00  7.897463E+00  7.897463E+00  6.916206E+00  7.276715E+00  3.479560E+00  0.000000E+00  1.359658E+02
 0.000000E+00  5.103553E+00  8.740229E+00  8.434826E+00  9.663972E+00  9.663972E+00  8.434826E+00  8.740229E+00  5.103553E+00  0.000000E+00  1.790147E+02
 0.000000E+00  6.980052E+00  1.040693E+01  1.019456E+01  1.171651E+01  1.171651E+01  1.019456E+01  1.040693E+01  6.980052E+00  0.000000E+00  2.331855E+02
 0.000000E+00  9.132501E+00  1.229665E+01  1.222410E+01  1.408968E+01  1.408968E+01  1.222410E+01  1.229665E+01  9.132501E+00  0.000000E+00  3.010715E+02
 0.000000E+00  1.158459E+01  1.443064E+01  1.455475E+01  1.682132E+01  1.682132E+01  1.455475E+01  1.443064E+01  1.158459E+01  0.000000E+00  3.858558E+02
 8.593997E-01  1.436113E+01  1.683189E+01  1.722107E+01  1.995324E+01  1.995324E+01  1.722107E+01  1.683189E+01  1.436113E+01  8.593997E-01  4.914354E+02
 4.018244E+00  1.775162E+01  1.975178E+01  2.051892E+01  2.383530E+01  2.383530E+01  2.051892E+01  1.975178E+01  1.775162E+01  4.018244E+00  6.341858E+02
 7.628786E+00  2.158451E+01  2.304528E+01  2.430417E+01  2.830051E+01  2.830051E+01  2.430417E+01  2.304528E+01  2.158451E+01  7.628786E+00  8.139042E+02
 1.175833E+01  2.589617E+01  2.674868E+01  2.863451E+01  3.341901E+01  3.341901E+01  2.863451E+01  2.674868E+01  2.589617E+01  1.175833E+01  1.039332E+03
 1.645433E+01  3.072506E+01  3.090111E+01  3.357355E+01  3.926844E+01  3.926844E+01  3.357355E+01  3.090111E+01  3.072506E+01  1.645433E+01  1.320928E+03
 2.176178E+01  3.611197E+01  3.554491E+01  3.919156E+01  4.593448E+01  4.593448E+01  3.919156E+01  3.554491E+01  3.611197E+01  2.176178E+01  1.671073E+03
 2.772636E+01  4.210008E+01  4.072586E+01  4.556566E+01  5.351207E+01  5.351207E+01  4.556566E+01  4.072586E+01  4.210008E+01  2.772636E+01  2.104239E+03
 3.439513E+01  4.873507E+01  4.649323E+01  5.278084E+01  6.210591E+01  6.210591E+01  5.278084E+01  4.649323E+01  4.873507E+01  3.439513E+01  2.637156E+03
 4.181764E+01  5.606556E+01  5.290034E+01  6.093071E+01  7.183230E+01  7.183230E+01  6.093071E+01  5.290034E+01  5.606556E+01  4.181764E+01  3.288936E+03
 5.004551E+01  6.414259E+01  6.000433E+01  7.011777E+01  8.282010E+01  8.282010E+01  7.011777E+01  6.000433E+01  6.414259E+01  5.004551E+01  4.081113E+03
 5.913344E+01  7.302084E+01  6.786745E+01  8.045528E+01  9.521326E+01  9.521326E+01  8.045528E+01  6.786745E+01  7.302084E+01  5.913344E+01  5.037710E+03
 6.913855E+01  8.275752E+01  7.655596E+01  9.206709E+01  1.091724E+02  1.091724E+02  9.206709E+01  7.655596E+01  8.275752E+01  6.913855E+01  6.185121E+03
 8.012132E+01  9.341351E+01  8.614172E+01  1.050894E+02  1.248790E+02  1.248790E+02  1.050894E+02  8.614172E+01  9.341351E+01  8.012132E+01  7.552027E+03
 9.214548E+01  1.050531E+02  9.670192E+01  1.196717E+02  1.425393E+02  1.425393E+02  1.196717E+02  9.670192E+01  1.050531E+02  9.214548E+01  9.169164E+03
 1.052777E+02  1.177440E+02  1.083196E+02  1.359782E+02  1.623920E+02  1.623920E+02  1.359782E+02  1.083196E+02  1.177440E+02  1.052777E+02  1.106898E+04
 1.195890E+02  1.315582E+02  1.210838E+02  1.541888E+02  1.847178E+02  1.847178E+02  1.541888E+02  1.210838E+02  1.315582E+02  1.195890E+02  1.328528E+04
 1.351532E+02  1.465714E+02  1.350909E+02  1.745015E+02  2.098548E+02  2.098548E+02  1.745015E+02  1.350909E+02  1.465714E+02  1.351532E+02  1.585259E+04
 1.520486E+02  1.628635E+02  1.504437E+02  1.971335E+02  2.382238E+02  2.382238E+02  1.971335E+02  1.504437E+02  1.628635E+02  1.520486E+02  1.880583E+04
 1.703578E+02  1.805194E+02  1.672533E+02  2.223241E+02  2.703654E+02  2.703654E+02  2.223241E+02  1.672533E+02  1.805194E+02  1.703578E+02  2.217927E+04
 1.901670E+02  1.996273E+02  1.856381E+02  2.503365E+02  3.070030E+02  3.070030E+02  2.503365E+02  1.856381E+02  1.996273E+02  1.901670E+02  2.600600E+04
 2.115676E+02  2.202822E+02  2.057269E+02  2.814619E+02  3.491422E+02  3.491422E+02  2.814619E+02  2.057269E+02  2.202822E+02  2.115676E+02  3.031700E+04
 2.346552E+02  2.425819E+02  2.276571E+02  3.160240E+02  3.982336E+02  3.982336E+02  3.160240E+02  2.276571E+02  2.425819E+02  2.346552E+02  3.514037E+04
 2.595304E+02  2.666317E+02  2.515771E+02  3.543845E+02  4.564442E+02  4.564442E+02  3.543845E+02  2.515771E+02  2.666317E+02  2.595304E+02  4.050003E+04
 2.862991E+02  2.925408E+02  2.776476E+02  3.969521E+02  5.271022E+02  5.271022E+02  3.969521E+02  2.776476E+02  2.925408E+02  2.862991E+02  4.641545E+04
 3.150726E+02  3.204250E+02  3.060445E+02  4.441931E+02  6.154390E+02  6.154390E+02  4.441931E+02  3.060445E+02  3.204250E+02  3.150726E+02  5.289984E+04
 3.459678E+02  3.504061E+02  3.369630E+02  4.966534E+02  7.298360E+02  7.298360E+02  4.966534E+02  3.369630E+02  3.504061E+02  3.459678E+02  5.996045E+04
 3.791068E+02  3.826120E+02  3.706233E+02  5.549836E+02  8.839188E+02  8.839188E+02  5.549836E+02  3.706233E+02  3.826120E+02  3.791068E+02  6.759628E+04
 0.000000E+00  0.000000E+00  2.985848E+00  2.661419E+00  2.982397E+00  2.982397E+00  2.661419E+00  2.985848E+00  0.000000E+00  0.000000E+00  3.699935E+01
 0.000000E+00  0.000000E+00  3.003916E+00  2.678663E+00  3.002102E+00  3.002102E+00  2.678663E+00  3.003916E+00  0.000000E+00  0.000000E+00  3.733013E+01
 0.000000E+00  0.000000E+00  3.801169E+00  3.447541E+00  3.882645E+00  3.882645E+00  3.447541E+00  3.801169E+00  0.000000E+00  0.000000E+00  5.283109E+01
 0.000000E+00  8.510137E-01  4.723801E+00  4.354503E+00  4.925317E+00  4.925317E+00  4.354503E+00  4.723801E+00  8.510137E-01  0.000000E+00  7.282011E+01
 0.000000E+00  1.998049E+00  5.791600E+00  5.423675E+00  6.158708E+00  6.158708E+00  5.423675E+00  5.791600E+00  1.998049E+00  0.000000E+00  9.846398E+01
 0.000000E+00  3.333844E+00  7.019397E+00  6.675282E+00  7.607060E+00  7.607060E+00  6.675282E+00  7.019397E+00  3.333844E+00  0.000000E+00  1.310538E+02
 0.000000E+00  4.886556E+00  8.423243E+00  8.131609E+00  9.297103E+00  9.297103E+00  8.131609E+00  8.423243E+00  4.886556E+00  0.000000E+00  1.721760E+02
 0.000000E+00  6.678940E+00  1.002039E+01  9.817119E+00  1.125823E+01  1.125823E+01  9.817119E+00  1.002039E+01  6.678940E+00  0.000000E+00  2.237827E+02
 0.000000E+00  8.733070E+00  1.182955E+01  1.175878E+01  1.352287E+01  1.352287E+01  1.175878E+01  1.182955E+01  8.733070E+00  0.000000E+00  2.882763E+02
 0.000000E+00  1.107119E+01  1.387064E+01  1.398597E+01  1.612642E+01  1.612642E+01  1.398597E+01  1.387064E+01  1.107119E+01  0.000000E+00  3.685955E+02
 8.191538E-01  1.371659E+01  1.616532E+01  1.653113E+01  1.910792E+01  1.910792E+01  1.653113E+01  1.616532E+01  1.371659E+01  8.191538E-01  4.683266E+02
 3.828002E+00  1.694440E+01  1.895312E+01  1.967561E+01  2.279915E+01  2.279915E+01  1.967561E+01  1.895312E+01  1.694440E+01  3.828002E+00  6.027612E+02
 7.263814E+00  2.059059E+01  2.209473E+01  2.328074E+01  2.703971E+01  2.703971E+01  2.328074E+01  2.209473E+01  2.059059E+01  7.263814E+00  7.714820E+02
 1.119012E+01  2.468921E+01  2.562420E+01  2.740054E+01  3.189501E+01  3.189501E+01  2.740054E+01  2.562420E+01  2.468921E+01  1.119012E+01  9.824606E+02
 1.565148E+01  2.927629E+01  2.957822E+01  3.209441E+01  3.743727E+01  3.743727E+01  3.209441E+01  2.957822E+01  2.927629E+01  1.565148E+01  1.245209E+03
 2.069006E+01  3.438990E+01  3.399641E+01  3.742792E+01  4.374624E+01  4.374624E+01  3.742792E+01  3.399641E+01  3.438990E+01  2.069006E+01  1.570953E+03
 2.634859E+01  4.007051E+01  3.892157E+01  4.347306E+01  5.091015E+01  5.091015E+01  4.347306E+01  3.892157E+01  4.007051E+01  2.634859E+01  1.972787E+03
 3.267107E+01  4.636074E+01  4.439979E+01  5.030895E+01  5.902613E+01  5.902613E+01  5.030895E+01  4.439979E+01  4.636074E+01  3.267107E+01  2.465804E+03
 3.970380E+01  5.330598E+01  5.048089E+01  5.802281E+01  6.820220E+01  6.820220E+01  5.802281E+01  5.048089E+01  5.330598E+01  3.970380E+01  3.067206E+03
 4.749501E+01  6.095399E+01  5.721816E+01  6.671000E+01  7.855780E+01  7.855780E+01  6.671000E+01  5.721816E+01  6.095399E+01  4.749501E+01  3.796329E+03
