9.9999997473787516E-006; 3.8739051508918596
1.9999999494757503E-004; 1.2825435622073871
3.0000001424923539E-004; 1.0955127581250370
3.9999998989515007E-004; 0.97900115467273929
5.0000002374872565E-004; 0.89707850576432757
6.0000002849847078E-004; 0.83525929010400302
6.9999997504055500E-004; 0.78638780577953882
7.9999997979030013E-004; 0.74645393119412851
8.9999998454004526E-004; 0.71300670139301836
1.0000000474974513E-003; 0.68444956219584963
2.0000000949949026E-003; 0.52592875422600271
3.0000000260770321E-003; 0.45424074030644479
4.0000001899898052E-003; 0.41163175698831478
4.9999998882412910E-003; 0.38292540070246611
6.0000000521540642E-003; 0.36212492105965566
7.0000002160668373E-003; 0.34631764711861712
8.0000003799796104E-003; 0.33389550602415874
8.9999996125698090E-003; 0.32388891220686794
9.9999997764825821E-003; 0.31567419016322190
1.9999999552965164E-002; 0.27805068033562436
2.9999999329447746E-002; 0.26854993945450084
3.9999999105930328E-002; 0.26719727801899934
5.0000000745058060E-002; 0.26920897962464224
5.9999998658895493E-002; 0.27284620302937052
7.0000000298023224E-002; 0.27733096100343241
7.9999998211860657E-002; 0.28226831764368121
9.0000003576278687E-002; 0.28744017358683133
0.10000000149011612; 0.29271874515460711
0.20000000298023224; 0.34267238617656415
0.30000001192092896; 0.38280577703778040
0.40000000596046448; 0.41418191897277346
0.50000000000000000; 0.43963112116526715
0.60000002384185791; 0.46378955899385516
0.69999998807907104; 0.49358235584383481
0.80000001192092896; 0.53554867276336404
0.89999997615814209; 0.57815718777685654
