9.9999997473787516E-006; 0.83856428235082825
1.9999999494757503E-004; 0.35886120817377981
3.0000001424923539E-004; 0.31933031816747354
3.9999998989515007E-004; 0.29417809523115918
5.0000002374872565E-004; 0.27623819644983583
6.0000002849847078E-004; 0.26255967467301605
6.9999997504055500E-004; 0.25166146993280392
7.9999997979030013E-004; 0.24270294789132324
8.9999998454004526E-004; 0.23516483287091830
1.0000000474974513E-003; 0.22870577953631924
2.0000000949949026E-003; 0.19263198457933861
3.0000000260770321E-003; 0.17646020658145786
4.0000001899898052E-003; 0.16710019186443278
4.9999998882412910E-003; 0.16102604977433499
6.0000000521540642E-003; 0.15682596974999338
7.0000002160668373E-003; 0.15380869188034504
8.0000003799796104E-003; 0.15159069850392518
8.9999996125698090E-003; 0.14994010472780225
9.9999997764825821E-003; 0.14870757434839976
1.9999999552965164E-002; 0.14646772868481536
2.9999999329447746E-002; 0.15009830294673659
3.9999999105930328E-002; 0.15505000786249537
5.0000000745058060E-002; 0.16033121819011203
5.9999998658895493E-002; 0.16562598602378870
7.0000000298023224E-002; 0.17081683685638591
7.9999998211860657E-002; 0.17585854523259128
9.0000003576278687E-002; 0.18073562369948912
0.10000000149011612; 0.18544565231766122
0.20000000298023224; 0.22462589761908075
0.30000001192092896; 0.25303603933453517
0.40000000596046448; 0.27349188426050919
0.50000000000000000; 0.28735268315347784
0.60000002384185791; 0.29616353003923690
0.69999998807907104; 0.30332543646581150
0.80000001192092896; 0.31509789829426588
0.89999997615814209; 0.33266395711270574
